ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
145567870674025758!,thoughtful-zippy-butterfly,0.440000,-0.621200,-1.047989,0.403805,0.669383,0.468882,0.173636,-3.189169,0.696846,-0.968932,-0.628292,0.176964,-0.477870,5.233198,7.533442,2.186591,-5.892626
145567870674025758!,thoughtful-zippy-butterfly,0.450000,-0.652715,-1.041466,0.394024,0.662746,0.470695,0.168659,-3.117705,0.612305,-0.986343,-0.696792,0.184568,-0.515092,4.672833,7.209810,2.604508,-5.198312
145567870674025758!,thoughtful-zippy-butterfly,0.460000,-0.683543,-1.035804,0.384060,0.655416,0.472577,0.163313,-3.052522,0.526318,-1.004988,-0.766213,0.190477,-0.551179,4.152508,6.864106,2.989643,-4.467886
145567870674025758!,thoughtful-zippy-butterfly,0.470000,-0.713747,-1.031015,0.373902,0.647383,0.474510,0.157609,-2.993308,0.439323,-1.024537,-0.836497,0.194660,-0.586056,3.677034,6.494420,3.339930,-3.695540
145567870674025758!,thoughtful-zippy-butterfly,0.480000,-0.743385,-1.027106,0.363544,0.638639,0.476476,0.151560,-2.939717,0.351779,-1.044643,-0.907545,0.197098,-0.619640,3.251869,6.099170,3.653520,-2.875064
145567870674025758!,thoughtful-zippy-butterfly,0.490000,-0.772512,-1.024081,0.352980,0.629178,0.478459,0.145179,-2.891376,0.264166,-1.064945,-0.979217,0.197790,-0.651847,2.882911,5.677159,3.928845,-2.000107
145567870674025758!,thoughtful-zippy-butterfly,0.500000,-0.801180,-1.021938,0.342211,0.618994,0.480441,0.138481,-2.847881,0.176980,-1.085075,-1.051333,0.196748,-0.682591,2.576259,5.227642,4.164659,-1.064480
145567870674025758!,thoughtful-zippy-butterfly,0.510000,-0.829435,-1.020669,0.331241,0.608083,0.482403,0.131480,-2.808807,0.090729,-1.104662,-1.123674,0.193998,-0.711782,2.337941,4.750378,4.360098,-0.062490
145567870674025758!,thoughtful-zippy-butterfly,0.520000,-0.857321,-1.020261,0.320076,0.596445,0.484330,0.124194,-2.773707,0.005928,-1.123340,-1.195985,0.189583,-0.739335,2.173633,4.245695,4.514721,1.010716
145567870674025758!,thoughtful-zippy-butterfly,0.530000,-0.884875,-1.020696,0.308729,0.584081,0.486205,0.116639,-2.742121,-0.076911,-1.140754,-1.267979,0.183562,-0.765168,2.088362,3.714525,4.628552,2.158798
145567870674025758!,thoughtful-zippy-butterfly,0.540000,-0.912131,-1.021952,0.297212,0.570998,0.488011,0.108834,-2.713578,-0.157282,-1.156568,-1.339341,0.176004,-0.789204,2.086221,3.158439,4.702108,3.383902
145567870674025758!,thoughtful-zippy-butterfly,0.550000,-0.939117,-1.023999,0.285546,0.557203,0.489735,0.100797,-2.687605,-0.234695,-1.170472,-1.409736,0.166996,-0.811375,2.170097,2.579656,4.736419,4.686370
145567870674025758!,thoughtful-zippy-butterfly,0.560000,-0.965858,-1.026804,0.273750,0.542709,0.491360,0.092547,-2.663729,-0.308684,-1.182184,-1.478814,0.156635,-0.831623,2.341442,1.981031,4.733027,6.064516
145567870674025758!,thoughtful-zippy-butterfly,0.570000,-0.992373,-1.030329,0.261849,0.527531,0.492876,0.084105,-2.641486,-0.378816,-1.191463,-1.546219,0.145029,-0.849901,2.600092,1.366021,4.693982,7.514482
145567870674025758!,thoughtful-zippy-butterfly,0.580000,-1.018675,-1.034532,0.249868,0.511690,0.494268,0.075492,-2.620429,-0.444701,-1.198106,-1.611596,0.132295,-0.866177,2.944144,0.738620,4.621808,9.030195
145567870674025758!,thoughtful-zippy-butterfly,0.590000,-1.044774,-1.039363,0.237837,0.495209,0.495527,0.066728,-2.600121,-0.505996,-1.201953,-1.674599,0.118560,-0.880434,3.369731,0.103294,4.519522,10.603263
145567870674025758!,thoughtful-zippy-butterfly,0.600000,-1.070676,-1.044770,0.225785,0.478117,0.496644,0.057837,-2.580150,-0.562408,-1.202889,-1.734895,0.103956,-0.892672,3.871251,-0.535109,4.390505,12.223215
145567870674025758!,thoughtful-zippy-butterfly,0.610000,-1.096382,-1.050705,0.213743,0.460444,0.497609,0.048837,-2.560149,-0.613707,-1.200851,-1.792182,0.088614,-0.902899,4.441792,-1.171497,4.238321,13.877951
145567870674025758!,thoughtful-zippy-butterfly,0.620000,-1.121889,-1.057114,0.201741,0.442220,0.498417,0.039749,-2.539782,-0.659725,-1.195821,-1.846189,0.072664,-0.911141,5.073001,-1.800702,4.066750,15.553985
145567870674025758!,thoughtful-zippy-butterfly,0.630000,-1.147190,-1.063946,0.189807,0.423481,0.499063,0.030593,-2.518752,-0.700363,-1.187827,-1.896687,0.056239,-0.917439,5.755305,-2.417641,3.879713,17.236894
145567870674025758!,thoughtful-zippy-butterfly,0.640000,-1.172279,-1.071145,0.177972,0.404261,0.499542,0.021387,-2.496798,-0.735591,-1.176940,-1.943489,0.039467,-0.921847,6.478188,-3.017472,3.681187,18.911791
145567870674025758!,thoughtful-zippy-butterfly,0.650000,-1.197143,-1.078658,0.166264,0.384599,0.499852,0.012150,-2.473700,-0.765443,-1.163267,-1.986454,0.022470,-0.924436,7.230501,-3.595739,3.475114,20.563815
145567870674025758!,thoughtful-zippy-butterfly,0.660000,-1.221770,-1.086433,0.154709,0.364534,0.499992,0.002899,-2.449281,-0.790017,-1.146947,-2.025493,0.005365,-0.925287,8.000797,-4.148484,3.265322,22.178599
145567870674025758!,thoughtful-zippy-butterfly,0.670000,-1.246146,-1.094417,0.143334,0.344106,0.499960,-0.006348,-2.423400,-0.809467,-1.128146,-2.060562,-0.011738,-0.924491,8.777660,-4.672350,3.055443,23.742701
145567870674025758!,thoughtful-zippy-butterfly,0.680000,-1.270254,-1.102559,0.132161,0.323355,0.499757,-0.015575,-2.395958,-0.824001,-1.107052,-2.091667,-0.028739,-0.922150,9.550015,-5.164642,2.848853,25.243965
145567870674025758!,thoughtful-zippy-butterfly,0.690000,-1.294080,-1.110813,0.121214,0.302319,0.499386,-0.024768,-2.366889,-0.833869,-1.083866,-2.118855,-0.045548,-0.918370,10.307407,-5.623365,2.648609,26.671812
145567870674025758!,thoughtful-zippy-butterfly,0.700000,-1.317605,-1.119133,0.110512,0.281039,0.498849,-0.033912,-2.336162,-0.839357,-1.058796,-2.142216,-0.062084,-0.913264,11.040232,-6.047227,2.457415,28.017437
145567870674025758!,thoughtful-zippy-butterfly,0.710000,-1.340814,-1.127476,0.100072,0.259552,0.498148,-0.042995,-2.303778,-0.840776,-1.032057,-2.161877,-0.078279,-0.906947,11.739914,-6.435615,2.277590,29.273919
145567870674025758!,thoughtful-zippy-butterfly,0.720000,-1.363689,-1.135805,0.089909,0.237895,0.497288,-0.052006,-2.269763,-0.838458,-1.003857,-2.177992,-0.094072,-0.899533,12.399039,-6.788551,2.111063,30.436239
145567870674025758!,thoughtful-zippy-butterfly,0.730000,-1.386213,-1.144083,0.080039,0.216102,0.496273,-0.060933,-2.234166,-0.832743,-0.974401,-2.190745,-0.109416,-0.891140,13.011415,-7.106622,1.959364,31.501231
145567870674025758!,thoughtful-zippy-butterfly,0.740000,-1.408372,-1.152279,0.070471,0.194207,0.495108,-0.069768,-2.197056,-0.823976,-0.943883,-2.200334,-0.124270,-0.881881,13.572103,-7.390899,1.823644,32.467454
145567870674025758!,thoughtful-zippy-butterfly,0.750000,-1.430150,-1.160364,0.061215,0.172239,0.493799,-0.078503,-2.158517,-0.812496,-0.912485,-2.206977,-0.138606,-0.871866,14.077384,-7.642852,1.704689,33.335032
145567870674025758!,thoughtful-zippy-butterfly,0.760000,-1.451533,-1.168313,0.052280,0.150227,0.492350,-0.087129,-2.118643,-0.798633,-0.880374,-2.210896,-0.152404,-0.861202,14.524705,-7.864256,1.602956,34.105439
145567870674025758!,thoughtful-zippy-butterfly,0.770000,-1.472509,-1.176106,0.043670,0.128196,0.490767,-0.095643,-2.077540,-0.782684,-0.847696,-2.212310,-0.165650,-0.849986,14.913230,-8.056539,1.518367,34.780494
145567870674025758!,thoughtful-zippy-butterfly,0.780000,-1.493065,-1.183730,0.035389,0.106165,0.489056,-0.104041,-2.035317,-0.764916,-0.814575,-2.211428,-0.178340,-0.838306,15.243550,-8.220844,1.450422,35.362342
145567870674025758!,thoughtful-zippy-butterfly,0.790000,-1.513192,-1.191169,0.027441,0.084155,0.487221,-0.112320,-1.992077,-0.745614,-0.781132,-2.208475,-0.190477,-0.826254,15.515287,-8.359927,1.399049,35.855963
145567870674025758!,thoughtful-zippy-butterfly,0.800000,-1.532880,-1.198410,0.019828,0.062185,0.485269,-0.120475,-1.947930,-0.725038,-0.747471,-2.203673,-0.202067,-0.813917,15.729097,-8.476287,1.363861,36.266453
145567870674025758!,thoughtful-zippy-butterfly,0.810000,-1.552120,-1.205443,0.012551,0.040271,0.483204,-0.128507,-1.902980,-0.703424,-0.713683,-2.197233,-0.213123,-0.801376,15.886379,-8.572236,1.344258,36.599021
145567870674025758!,thoughtful-zippy-butterfly,0.820000,-1.570906,-1.212258,0.005612,0.018429,0.481032,-0.136412,-1.857331,-0.680985,-0.679842,-2.189356,-0.223663,-0.788708,15.989080,-8.649933,1.339487,36.858912
145567870674025758!,thoughtful-zippy-butterfly,0.830000,-1.589232,-1.218850,-0.000990,-0.003330,0.478758,-0.144190,-1.811082,-0.657907,-0.646012,-2.180230,-0.233707,-0.775982,16.039535,-8.711376,1.348685,37.051315
145567870674025758!,thoughtful-zippy-butterfly,0.840000,-1.607091,-1.225213,-0.007256,-0.024994,0.476386,-0.151842,-1.764325,-0.634358,-0.612243,-2.170029,-0.243280,-0.763264,16.040354,-8.758401,1.370914,37.181264
145567870674025758!,thoughtful-zippy-butterfly,0.850000,-1.624480,-1.231343,-0.013185,-0.046554,0.473922,-0.159368,-1.717143,-0.610482,-0.578576,-2.158916,-0.252412,-0.750613,15.994318,-8.792674,1.405181,37.253560
145567870674025758!,thoughtful-zippy-butterfly,0.860000,-1.641396,-1.237239,-0.018780,-0.068001,0.471368,-0.166769,-1.669615,-0.586404,-0.545043,-2.147036,-0.261132,-0.738084,15.904303,-8.815691,1.450458,37.272711
145567870674025758!,thoughtful-zippy-butterfly,0.870000,-1.657834,-1.242899,-0.024041,-0.089331,0.468730,-0.174047,-1.621812,-0.562232,-0.511670,-2.134520,-0.269474,-0.725727,15.773205,-8.828781,1.505697,37.242880
145567870674025758!,thoughtful-zippy-butterfly,0.880000,-1.673793,-1.248324,-0.028971,-0.110536,0.466010,-0.181204,-1.573794,-0.538058,-0.478475,-2.121486,-0.277473,-0.713590,15.603892,-8.833108,1.569839,37.167860
145567870674025758!,thoughtful-zippy-butterfly,0.890000,-1.689271,-1.253512,-0.033571,-0.131613,0.463212,-0.188242,-1.525617,-0.513958,-0.445473,-2.108036,-0.285165,-0.701713,15.399160,-8.829687,1.641822,37.051050
145567870674025758!,thoughtful-zippy-butterfly,0.900000,-1.704268,-1.258467,-0.037844,-0.152559,0.460337,-0.195165,-1.477331,-0.489997,-0.412676,-2.094259,-0.292591,-0.690136,15.161695,-8.819389,1.720586,36.895456
145567870674025758!,thoughtful-zippy-butterfly,0.910000,-1.718781,-1.263189,-0.041791,-0.173370,0.457390,-0.201976,-1.428976,-0.466229,-0.380093,-2.080229,-0.299788,-0.678893,14.894054,-8.802955,1.805075,36.703682
145567870674025758!,thoughtful-zippy-butterfly,0.920000,-1.732811,-1.267680,-0.045415,-0.194045,0.454371,-0.208679,-1.380592,-0.442698,-0.347732,-2.066009,-0.306799,-0.668017,14.598644,-8.781010,1.894238,36.477947
145567870674025758!,thoughtful-zippy-butterfly,0.930000,-1.746358,-1.271945,-0.048717,-0.214582,0.451283,-0.215277,-1.332210,-0.419441,-0.315603,-2.051647,-0.313666,-0.657536,14.277711,-8.754075,1.987027,36.220093
145567870674025758!,thoughtful-zippy-butterfly,0.940000,-1.759421,-1.275984,-0.051700,-0.234980,0.448125,-0.221774,-1.283859,-0.396488,-0.283714,-2.037180,-0.320431,-0.647476,13.933331,-8.722581,2.082397,35.931599
145567870674025758!,thoughtful-zippy-butterfly,0.950000,-1.772002,-1.279802,-0.054367,-0.255238,0.444900,-0.228176,-1.235566,-0.373863,-0.252080,-2.022634,-0.327140,-0.637860,13.567410,-8.686879,2.179306,35.613602
145567870674025758!,thoughtful-zippy-butterfly,0.960000,-1.784101,-1.283402,-0.056721,-0.275356,0.441606,-0.234487,-1.187357,-0.351590,-0.220714,-2.008022,-0.333835,-0.628708,13.181680,-8.647253,2.276709,35.266915
145567870674025758!,thoughtful-zippy-butterfly,0.970000,-1.795719,-1.286788,-0.058763,-0.295332,0.438244,-0.240711,-1.139257,-0.329687,-0.189636,-1.993351,-0.340564,-0.620039,12.777702,-8.603931,2.373561,34.892045
145567870674025758!,thoughtful-zippy-butterfly,0.980000,-1.806857,-1.289963,-0.060497,-0.315167,0.434814,-0.246854,-1.091290,-0.308170,-0.158871,-1.978612,-0.347371,-0.611867,12.356867,-8.557093,2.468812,34.489219
145567870674025758!,thoughtful-zippy-butterfly,0.990000,-1.817517,-1.292932,-0.061927,-0.334859,0.431313,-0.252921,-1.043485,-0.287057,-0.128446,-1.963793,-0.354304,-0.604205,11.920403,-8.506882,2.561413,34.058403
145567870674025758!,thoughtful-zippy-butterfly,1.000000,-1.827701,-1.295698,-0.063056,-0.354407,0.427741,-0.258916,-0.995873,-0.266364,-0.098398,-1.948868,-0.361409,-0.597063,11.469375,-8.453410,2.650309,33.599327
145567870674025758!,thoughtful-zippy-butterfly,1.010000,-1.837410,-1.298266,-0.063888,-0.373810,0.424095,-0.264846,-0.948488,-0.246108,-0.068768,-1.933806,-0.368733,-0.590447,11.004696,-8.396768,2.734451,33.111506
145567870674025758!,thoughtful-zippy-butterfly,1.020000,-1.846647,-1.300641,-0.064427,-0.393067,0.420372,-0.270716,-0.901369,-0.226308,-0.039605,-1.918568,-0.376324,-0.584362,10.527126,-8.337030,2.812793,32.594274
145567870674025758!,thoughtful-zippy-butterfly,1.030000,-1.855415,-1.302827,-0.064679,-0.412174,0.416570,-0.276531,-0.854563,-0.206982,-0.010965,-1.903108,-0.384228,-0.578808,10.037282,-8.274261,2.884304,32.046804
145567870674025758!,thoughtful-zippy-butterfly,1.040000,-1.863718,-1.304830,-0.064649,-0.431129,0.412685,-0.282296,-0.808123,-0.188154,0.017088,-1.887375,-0.392493,-0.573782,9.535645,-8.208521,2.947972,31.468148
145567870674025758!,thoughtful-zippy-butterfly,1.050000,-1.871559,-1.306654,-0.064345,-0.449930,0.408713,-0.288016,-0.762110,-0.169848,0.044483,-1.871311,-0.401165,-0.569278,9.022565,-8.139872,3.002819,30.857266
145567870674025758!,thoughtful-zippy-butterfly,1.060000,-1.878943,-1.308306,-0.063772,-0.468572,0.404650,-0.293698,-0.716593,-0.152090,0.071140,-1.854855,-0.410289,-0.565287,8.498272,-8.068381,3.047910,30.213066
145567870674025758!,thoughtful-zippy-butterfly,1.070000,-1.885876,-1.309790,-0.062939,-0.487050,0.400491,-0.299345,-0.671651,-0.134909,0.096973,-1.837942,-0.419911,-0.561795,7.962885,-7.994122,3.082369,29.534449
145567870674025758!,thoughtful-zippy-butterfly,1.080000,-1.892363,-1.311113,-0.061855,-0.505359,0.396229,-0.304963,-0.627373,-0.118337,0.121889,-1.820505,-0.430073,-0.558782,7.416426,-7.917183,3.105396,28.820351
145567870674025758!,thoughtful-zippy-butterfly,1.090000,-1.898413,-1.312282,-0.060530,-0.523494,0.391861,-0.310556,-0.583854,-0.102406,0.145785,-1.802475,-0.440818,-0.556226,6.858833,-7.837665,3.116287,28.069796
145567870674025758!,thoughtful-zippy-butterfly,1.100000,-1.904033,-1.313302,-0.058975,-0.541448,0.387379,-0.316129,-0.541204,-0.087153,0.168557,-1.783782,-0.452186,-0.554100,6.289979,-7.755688,3.114449,27.281947
145567870674025758!,thoughtful-zippy-butterfly,1.110000,-1.909234,-1.314182,-0.057202,-0.559214,0.382777,-0.321686,-0.499536,-0.072612,0.190093,-1.764357,-0.464213,-0.552370,5.709689,-7.671388,3.099425,26.456164
145567870674025758!,thoughtful-zippy-butterfly,1.120000,-1.914024,-1.314929,-0.055224,-0.576783,0.378048,-0.327231,-0.458975,-0.058820,0.210277,-1.744132,-0.476934,-0.550998,5.117766,-7.584918,3.070909,25.592057
145567870674025758!,thoughtful-zippy-butterfly,1.130000,-1.918418,-1.315550,-0.053055,-0.594147,0.373184,-0.332766,-0.419652,-0.045814,0.228994,-1.723042,-0.490379,-0.549941,4.514014,-7.496449,3.028770,24.689549
145567870674025758!,thoughtful-zippy-butterfly,1.140000,-1.922427,-1.316054,-0.050712,-0.611296,0.368180,-0.338295,-0.381702,-0.033628,0.246124,-1.701026,-0.504577,-0.549151,3.898268,-7.406166,2.973070,23.748922
145567870674025758!,thoughtful-zippy-butterfly,1.150000,-1.926067,-1.316449,-0.048211,-0.628221,0.363026,-0.343820,-0.345267,-0.022296,0.261553,-1.678027,-0.519549,-0.548572,3.270422,-7.314267,2.904074,22.770877
145567870674025758!,thoughtful-zippy-butterfly,1.160000,-1.929354,-1.316744,-0.045570,-0.644912,0.357715,-0.349342,-0.310487,-0.011847,0.275168,-1.653993,-0.535314,-0.548144,2.630461,-7.220955,2.822269,21.756571
145567870674025758!,thoughtful-zippy-butterfly,1.170000,-1.932305,-1.316948,-0.042807,-0.661356,0.352239,-0.354863,-0.277504,-0.002309,0.286860,-1.628879,-0.551884,-0.547803,1.978491,-7.126437,2.728365,20.707656
145567870674025758!,thoughtful-zippy-butterfly,1.180000,-1.934939,-1.317070,-0.039944,-0.677544,0.346590,-0.360382,-0.246457,0.006299,0.296531,-1.602645,-0.569264,-0.547477,1.314773,-7.030915,2.623304,19.626302
