ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
790691363450493838!,talented-zippy-butterfly,0.300000,0.025880,0.288226,0.072707,1.287129,-0.726958,0.686682,0.810274,-7.267588,6.530420,-7.535740,0.485838,0.514334,80.875181,-15.905342,-17.340143,92.735467
790691363450493838!,talented-zippy-butterfly,0.310000,0.032886,0.214306,0.135191,1.209059,-0.721198,0.692729,0.570212,-7.516810,5.947363,-8.069818,0.664708,0.692026,43.594780,-8.720370,-7.704630,52.872443
790691363450493838!,talented-zippy-butterfly,0.320000,0.037248,0.138386,0.191444,1.126426,-0.713423,0.700733,0.281490,-7.666588,5.286838,-8.447738,0.887524,0.903597,0.144577,-0.296514,1.715132,3.456425
790691363450493838!,talented-zippy-butterfly,0.330000,0.038607,0.061542,0.240842,1.040879,-0.703184,0.711008,-0.030587,-7.701826,4.578742,-8.653660,1.155546,1.142831,-46.016255,9.016305,10.326984,-51.970540
790691363450493838!,talented-zippy-butterfly,0.340000,0.036880,-0.015050,0.283075,0.954171,-0.690025,0.723786,-0.337496,-7.618384,3.856091,-8.683610,1.468710,1.400203,-91.335042,18.795599,17.613260,-109.501758
790691363450493838!,talented-zippy-butterfly,0.350000,0.032273,-0.090229,0.318169,0.868032,-0.673496,0.739191,-0.610631,-7.422978,3.152133,-8.545594,1.825732,1.663471,-132.641598,28.592595,23.206993,-165.357872
790691363450493838!,talented-zippy-butterfly,0.360000,0.025270,-0.162946,0.346476,0.784064,-0.653164,0.757217,-0.824349,-7.131646,2.497459,-8.258334,2.224143,1.918511,-167.487263,37.968901,26.929610,-216.270843
790691363450493838!,talented-zippy-butterfly,0.370000,0.016588,-0.232348,0.368629,0.703637,-0.628624,0.777709,-0.958483,-6.767236,1.917533,-7.848957,2.660239,2.150277,-194.298439,46.518023,28.786595,-259.701453
790691363450493838!,talented-zippy-butterfly,0.380000,0.007115,-0.297833,0.385486,0.627822,-0.599516,0.800363,-1.000069,-6.356443,1.430900,-7.350127,3.128962,2.343766,-212.361356,53.874273,28.931493,-293.897249
790691363450493838!,talented-zippy-butterfly,0.390000,-0.002388,-0.359148,0.397941,0.557224,-0.565636,0.824655,-0.943495,-5.926192,1.048065,-6.796231,3.624220,2.485877,-221.671484,59.702464,27.609670,-317.796273
790691363450493838!,talented-zippy-butterfly,0.400000,-0.010938,-0.416221,0.407051,0.492231,-0.526751,0.850019,-0.791927,-5.502897,0.771292,-6.222152,4.137783,2.564156,-222.839470,63.742265,25.126947,-331.062470
790691363450493838!,talented-zippy-butterfly,0.410000,-0.017619,-0.469225,0.413863,0.432896,-0.482718,0.875776,-0.555899,-5.109313,0.595312,-5.659934,4.659851,2.568456,-216.861214,65.803638,21.796643,-333.909103
790691363450493838!,talented-zippy-butterfly,0.420000,-0.021653,-0.518539,0.419337,0.378973,-0.433497,0.901155,-0.251967,-4.763244,0.508496,-5.136895,5.179264,2.491466,-204.972516,65.787303,17.914605,-327.020310
790691363450493838!,talented-zippy-butterfly,0.430000,-0.022448,-0.564692,0.424293,0.329971,-0.379169,0.925327,0.099079,-4.476885,0.494464,-4.674317,5.683903,2.329080,-188.534064,63.706903,13.745269,-311.491846
790691363450493838!,talented-zippy-butterfly,0.440000,-0.019633,-0.608312,0.429372,0.285218,-0.319936,0.947439,0.474261,-4.256751,0.533975,-4.286758,6.161277,2.080573,-168.936943,59.704081,9.514618,-288.769140
790691363450493838!,talented-zippy-butterfly,0.450000,-0.013065,-0.650065,0.435019,0.243927,-0.256125,0.966644,0.850554,-4.104117,0.606890,-3.981988,6.599204,1.748548,-147.518063,54.047891,5.406463,-260.559643
790691363450493838!,talented-zippy-butterfly,0.460000,-0.002814,-0.690616,0.441482,0.205264,-0.188177,0.982135,1.206746,-4.015906,0.693892,-3.761565,6.986464,1.338605,-125.489640,47.117166,1.561929,-228.721410
790691363450493838!,talented-zippy-butterfly,0.470000,0.010847,-0.730581,0.448828,0.168403,-0.116639,0.993174,1.525203,-3.985754,0.778106,-3.621772,7.313462,0.858901,-103.849864,39.354266,-1.925659,-195.081190
790691363450493838!,talented-zippy-butterfly,0.480000,0.027434,-0.770496,0.456936,0.132570,-0.042171,0.999110,1.793026,-4.005280,0.845879,-3.554814,7.572617,0.319626,-83.329099,31.212837,-5.008978,-161.268437
790691363450493838!,talented-zippy-butterfly,0.490000,0.046400,-0.810813,0.465592,0.097085,0.034523,0.999404,2.001929,-4.065341,0.887123,-3.550616,7.758331,-0.267998,-64.371036,23.110400,-7.680951,-128.590888
790691363450493838!,talented-zippy-butterfly,0.500000,0.067149,-0.851892,0.474502,0.061378,0.112692,0.993630,2.148030,-4.156883,0.895086,-3.598021,7.866930,-0.892222,-47.129992,15.386635,-9.969277,-97.939622
790691363450493838!,talented-zippy-butterfly,0.510000,0.089056,-0.894010,0.483316,0.024989,0.191557,0.981481,2.231243,-4.271496,0.865798,-3.685707,7.896425,-1.541158,-31.492564,8.278643,-11.929446,-69.752235
790691363450493838!,talented-zippy-butterfly,0.520000,0.111509,-0.937359,0.491652,-0.012430,0.270325,0.962769,2.254364,-4.401647,0.797333,-3.802813,7.846185,-2.203037,-17.124216,1.917915,-13.636184,-44.044152
790691363450493838!,talented-zippy-butterfly,0.530000,0.133931,-0.982060,0.499115,-0.051125,0.348197,0.937422,2.222025,-4.540531,0.689035,-3.939174,7.716665,-2.866284,-3.543471,-3.647755,-15.173286,-20.517393
790691363450493838!,talented-zippy-butterfly,0.540000,0.155793,-1.028169,0.505309,-0.091238,0.424385,0.905482,2.139957,-4.681723,0.540989,-4.085238,7.509277,-3.519481,9.808735,-8.425528,-16.626053,1.318200
790691363450493838!,talented-zippy-butterfly,0.550000,0.176632,-1.075678,0.509838,-0.132823,0.498120,0.867108,2.014556,-4.818765,0.353771,-4.231843,7.226436,-4.151307,23.502664,-12.446654,-18.075252,22.020304
790691363450493838!,talented-zippy-butterfly,0.560000,0.196050,-1.124510,0.512313,-0.175839,0.568660,0.822573,1.852746,-4.944809,0.128475,-4.369983,6.871722,-4.750551,38.058831,-15.740410,-19.592426,42.102884
790691363450493838!,talented-zippy-butterfly,0.570000,0.213723,-1.174520,0.512361,-0.220153,0.635306,0.772260,1.662059,-5.052421,-0.133049,-4.490702,6.450143,-5.306264,53.892112,-18.317199,-21.236043,61.947481
790691363450493838!,talented-zippy-butterfly,0.580000,0.229408,-1.225480,0.509631,-0.265545,0.697418,0.716664,1.450809,-5.133616,-0.427858,-4.585199,5.968367,-5.808084,71.259672,-20.162584,-23.047989,81.739943
790691363450493838!,talented-zippy-butterfly,0.590000,0.242953,-1.277083,0.503809,-0.311705,0.754430,0.656380,1.228230,-5.180128,-0.751582,-4.645160,5.434869,-6.246733,90.212795,-21.241753,-25.050099,101.432239
790691363450493838!,talented-zippy-butterfly,0.600000,0.254304,-1.328934,0.494632,-0.358242,0.805873,0.592088,1.004442,-5.183896,-1.098227,-4.663308,4.859887,-6.614641,110.555380,-21.512321,-27.240684,120.728214
790691363450493838!,talented-zippy-butterfly,0.610000,0.263517,-1.380562,0.481906,-0.404701,0.851387,0.524538,0.790181,-5.137700,-1.460191,-4.634087,4.255141,-6.906603,131.814816,-20.942204,-29.591270,139.092639
790691363450493838!,talented-zippy-butterfly,0.620000,0.270761,-1.431428,0.465523,-0.450577,0.890740,0.454514,0.596242,-5.035855,-1.828551,-4.554377,3.633286,-7.120376,153.233110,-19.528631,-32.044014,155.783607
790691363450493838!,talented-zippy-butterfly,0.630000,0.276232,-1.480957,0.445453,-0.495379,0.923845,0.382767,0.432728,-4.874754,-2.193953,-4.423760,3.006695,-7.256938,173.793776,-17.310950,-34.509067,169.911657
790691363450493838!,talented-zippy-butterfly,0.640000,0.280259,-1.528561,0.421778,-0.538625,0.950727,0.310028,0.308359,-4.653547,-2.546792,-4.245382,2.387239,-7.320667,192.285014,-14.396540,-36.870839,180.550641
790691363450493838!,talented-zippy-butterfly,0.650000,0.283283,-1.573648,0.394678,-0.579872,0.971512,0.236990,0.229076,-4.374305,-2.878117,-4.026012,1.785443,-7.319226,207.351534,-10.941613,-38.985712,186.759561
790691363450493838!,talented-zippy-butterfly,0.660000,0.285785,-1.615665,0.364414,-0.618761,0.986418,0.164253,0.197144,-4.042060,-3.180669,-3.775641,1.209394,-7.262982,217.626722,-7.141086,-40.689033,187.695597
790691363450493838!,talented-zippy-butterfly,0.670000,0.288248,-1.654122,0.331307,-0.655049,0.995731,0.092307,0.210603,-3.664635,-3.449585,-3.506885,0.664134,-7.164110,221.893812,-3.215185,-41.809016,182.741378
790691363450493838!,talented-zippy-butterfly,0.680000,0.291117,-1.688624,0.295714,-0.688634,0.999769,0.021512,0.263088,-3.252199,-3.682896,-3.234061,0.151379,-7.035445,219.257039,0.611097,-42.185734,171.620834
790691363450493838!,talented-zippy-butterfly,0.690000,0.294757,-1.718892,0.257998,-0.719567,0.998852,-0.047902,0.344138,-2.816569,-3.881744,-2.972013,-0.330383,-6.889201,209.302065,4.131421,-41.694474,154.490723
790691363450493838!,talented-zippy-butterfly,0.700000,0.299414,-1.744778,0.218497,-0.748057,0.993270,-0.115818,0.439986,-2.370292,-4.050262,-2.734822,-0.785403,-6.735722,192.219867,7.180473,-40.270542,131.992021
790691363450493838!,talented-zippy-butterfly,0.710000,0.305195,-1.766278,0.177501,-0.774464,0.983258,-0.182219,0.534775,-1.925565,-4.195116,-2.534528,-1.219859,-6.582400,168.867198,9.652114,-37.930365,105.246402
790691363450493838!,talented-zippy-butterfly,0.720000,0.311833,-1.783499,0.135155,-0.799231,0.968969,-0.247184,0.612708,-1.492794,-4.325134,-2.379144,-1.641093,-6.433131,140.736400,11.511278,-34.783401,75.780682
790691363450493838!,talented-zippy-butterfly,0.730000,0.319101,-1.796634,0.091569,-0.822863,0.950490,-0.310755,0.658203,-1.080112,-4.449362,-2.273551,-2.055828,-6.288047,109.822324,12.800580,-31.021138,45.385690
790691363450493838!,talented-zippy-butterfly,0.740000,0.326491,-1.805884,0.046711,-0.845820,0.927848,-0.372959,0.658363,-0.692268,-4.576561,-2.217822,-2.469623,-6.143929,78.425927,13.628686,-26.893485,15.962289
790691363450493838!,talented-zippy-butterfly,0.750000,0.333548,-1.811524,0.000528,-0.868604,0.901031,-0.433754,0.603447,-0.330849,-4.713579,-2.208711,-2.885585,-5.994187,48.933176,14.145093,-22.667108,-10.603877
790691363450493838!,talented-zippy-butterfly,0.760000,0.339622,-1.813736,-0.047129,-0.891552,0.870022,-0.493012,0.488288,0.005869,-4.864623,-2.239068,-3.303977,-5.830551,23.514602,14.520260,-18.566952,-32.638459
790691363450493838!,talented-zippy-butterfly,0.770000,0.344016,-1.812569,-0.096449,-0.914799,0.834834,-0.550502,0.312564,0.321834,-5.030294,-2.299485,-3.721898,-5.644242,3.897558,14.906814,-14.723282,-48.765989
790691363450493838!,talented-zippy-butterfly,0.780000,0.346231,-1.808210,-0.147530,-0.938612,0.795512,-0.605938,0.080346,0.621711,-5.206822,-2.380367,-4.132595,-5.425514,-8.681637,15.412813,-11.135254,-57.851207
790691363450493838!,talented-zippy-butterfly,0.790000,0.345798,-1.800812,-0.200423,-0.963172,0.752181,-0.658957,-0.199879,0.909292,-5.386005,-2.472554,-4.525821,-5.166095,-13.530703,16.084311,-7.652423,-58.992931
790691363450493838!,talented-zippy-butterfly,0.800000,0.342331,-1.790512,-0.255081,-0.988577,0.705080,-0.709128,-0.515664,1.185660,-5.555356,-2.568729,-4.888362,-4.860453,-10.439966,16.892527,-3.986609,-51.450038
790691363450493838!,talented-zippy-butterfly,0.810000,0.335571,-1.777453,-0.311320,-1.014870,0.654588,-0.755986,-0.851080,1.447679,-5.698701,-2.664510,-5.204925,-4.506807,0.409717,17.734536,0.247070,-34.607068
790691363450493838!,talented-zippy-butterfly,0.820000,0.325423,-1.761833,-0.368786,-1.042060,0.601242,-0.799067,-1.187227,1.687181,-5.797238,-2.759095,-5.459385,-4.107807,18.519094,18.449346,5.462137,-8.034969
790691363450493838!,talented-zippy-butterfly,0.830000,0.311990,-1.743956,-0.426930,-1.070163,0.545736,-0.837957,-1.502907,1.891113,-5.831019,-2.855346,-5.636348,-3.670786,43.091168,18.849234,12.010338,28.326185
790691363450493838!,talented-zippy-butterfly,0.840000,0.295591,-1.724268,-0.485009,-1.099237,0.488908,-0.872335,-1.775620,2.042821,-5.780792,-2.959231,-5.722955,-3.207483,73.000030,18.763201,20.078456,73.883500
790691363450493838!,talented-zippy-butterfly,0.850000,0.276768,-1.703389,-0.542100,-1.129407,0.431704,-0.902015,-1.983006,2.124457,-5.630079,-3.078605,-5.710743,-2.733158,106.738525,18.084825,29.590572,127.084287
790691363450493838!,talented-zippy-butterfly,0.860000,0.256293,-1.682124,-0.597120,-1.160889,0.375136,-0.926970,-2.104642,2.120352,-5.367108,-3.221258,-5.597151,-2.265115,142.371375,16.811473,40.148286,185.192202
790691363450493838!,talented-zippy-butterfly,0.870000,0.235102,-1.661380,-0.648925,-1.193944,0.320195,-0.947352,-2.124576,2.020323,-4.986967,-3.393104,-5.387048,-1.820763,177.655051,15.061412,51.015584,244.360045
790691363450493838!,talented-zippy-butterfly,0.880000,0.214282,-1.642151,-0.696331,-1.228892,0.267802,-0.963474,-2.033007,1.823189,-4.492201,-3.595621,-5.092383,-1.415452,210.111012,13.055075,61.222969,299.911469
790691363450493838!,talented-zippy-butterfly,0.890000,0.194976,-1.625386,-0.738226,-1.266034,0.218726,-0.975786,-1.828066,1.538123,-3.893171,-3.824751,-4.731551,-1.060593,237.337837,11.066340,69.716125,347.013687
790691363450493838!,talented-zippy-butterfly,0.900000,0.178309,-1.611891,-0.773629,-1.305601,0.173527,-0.984829,-1.516318,1.184491,-3.207099,-4.070387,-4.327380,-0.762485,257.286673,9.355652,75.561665,381.436514
790691363450493838!,talented-zippy-butterfly,0.910000,0.165305,-1.602245,-0.801756,-1.347699,0.132532,-0.991179,-1.112205,0.789578,-2.456395,-4.317206,-3.904595,-0.522089,268.521224,8.109346,78.129161,400.244683
790691363450493838!,talented-zippy-butterfly,0.920000,0.156821,-1.596737,-0.822052,-1.392266,0.095824,-0.995398,-0.636417,0.384811,-1.666507,-4.546581,-3.487189,-0.335701,270.378882,7.404668,77.199597,402.214788
790691363450493838!,talented-zippy-butterfly,0.930000,0.153405,-1.595250,-0.834311,-1.438990,0.063202,-0.998001,-0.113209,0.000868,-0.863167,-4.739572,-3.095612,-0.196039,263.018452,7.205552,72.971120,387.904922
790691363450493838!,talented-zippy-butterfly,0.940000,0.155313,-1.597342,-0.838620,-1.487355,0.034256,-0.999413,0.431998,-0.335683,-0.070769,-4.879120,-2.745614,-0.094110,247.293028,7.391093,65.984722,359.341712
790691363450493838!,talented-zippy-butterfly,0.950000,0.162665,-1.602461,-0.835175,-1.536774,0.008528,-0.999964,0.974550,-0.604242,0.688391,-4.951191,-2.448540,-0.020882,224.545882,7.799338,56.995379,319.506615
790691363450493838!,talented-zippy-butterfly,0.960000,0.175357,-1.609908,-0.824370,-1.586543,-0.014529,-0.999894,1.492916,-0.792152,1.395827,-4.946426,-2.210628,0.032121,196.424181,8.261026,46.826609,271.835663
790691363450493838!,talented-zippy-butterfly,0.970000,0.193120,-1.618935,-0.806736,-1.635907,-0.035489,-0.999370,1.970112,-0.894488,2.037427,-4.860182,-2.033446,0.072210,164.638406,8.627194,36.248727,219.709500
790691363450493838!,talented-zippy-butterfly,0.980000,0.215557,-1.628836,-0.782915,-1.684086,-0.054933,-0.998490,2.394591,-0.912912,2.603702,-4.691920,-1.914219,0.105314,130.746926,8.781153,25.894392,166.061009
790691363450493838!,talented-zippy-butterfly,0.990000,0.241824,-1.638516,-0.753971,-1.730124,-0.073562,-0.997291,2.758653,-0.855065,3.089091,-4.447001,-1.847303,0.136261,96.299022,8.643166,16.291366,113.573797
790691363450493838!,talented-zippy-butterfly,1.000000,0.271161,-1.647035,-0.720846,-1.773218,-0.091901,-0.995768,3.058250,-0.731551,3.490954,-4.133310,-1.826701,0.168590,62.624088,8.176865,7.820708,64.373262
790691363450493838!,talented-zippy-butterfly,1.010000,0.303000,-1.653815,-0.684286,-1.812768,-0.110309,-0.993897,3.293760,-0.554352,3.809733,-3.759149,-1.845516,0.204827,30.630758,7.373989,0.676948,19.774923
790691363450493838!,talented-zippy-butterfly,1.020000,0.336822,-1.658523,-0.645011,-1.848269,-0.129090,-0.991633,3.469490,-0.335759,4.048709,-3.332904,-1.894815,0.246666,0.799818,6.230142,-5.101175,-19.626360
790691363450493838!,talented-zippy-butterfly,1.030000,0.372092,-1.660856,-0.603765,-1.879265,-0.148490,-0.988914,3.590946,-0.088094,4.212212,-2.863932,-1.965860,0.295184,-26.546361,4.742595,-9.548695,-53.528425
790691363450493838!,talented-zippy-butterfly,1.040000,0.408312,-1.660607,-0.561267,-1.905385,-0.168678,-0.985671,3.664322,0.176709,4.305257,-2.362066,-2.050326,0.350873,-51.214265,2.904452,-12.758932,-81.853431
790691363450493838!,talented-zippy-butterfly,1.050000,0.445023,-1.657724,-0.518222,-1.926348,-0.189763,-0.981830,3.696244,0.447203,4.333390,-1.837502,-2.139781,0.413565,-73.110677,0.697623,-14.871055,-104.683004
790691363450493838!,talented-zippy-butterfly,1.060000,0.481892,-1.652096,-0.475162,-1.942005,-0.211709,-0.977333,3.691967,0.712266,4.301738,-1.300724,-2.229339,0.482918,-92.057738,-1.883607,-16.028333,-122.037564
790691363450493838!,talented-zippy-butterfly,1.070000,0.518591,-1.643845,-0.432652,-1.952288,-0.234491,-0.972118,3.657409,0.961473,4.216281,-0.762099,-2.312779,0.557881,-107.993338,-4.858447,-16.412201,-134.097151
790691363450493838!,talented-zippy-butterfly,1.080000,0.554839,-1.633190,-0.391204,-1.957230,-0.258027,-0.966138,3.597698,1.184788,4.083042,-0.232187,-2.384913,0.636940,-120.823061,-8.237708,-16.203721,-141.022728
790691363450493838!,talented-zippy-butterfly,1.090000,0.590402,-1.620444,-0.351272,-1.956970,-0.282189,-0.959359,3.517173,1.372657,3.908200,0.278472,-2.441642,0.718192,-130.436983,-12.011754,-15.576040,-142.986711
790691363450493838!,talented-zippy-butterfly,1.100000,0.625084,-1.606013,-0.313247,-1.951749,-0.306813,-0.951770,3.419434,1.516277,3.698202,0.759697,-2.479979,0.799448,-136.747256,-16.137533,-14.686832,-140.227980
790691363450493838!,talented-zippy-butterfly,1.110000,0.658725,-1.590382,-0.277454,-1.941908,-0.331712,-0.943381,3.307413,1.608009,3.459824,1.202108,-2.498060,0.878368,-139.736659,-20.527145,-13.670375,-133.115263
790691363450493838!,talented-zippy-butterfly,1.120000,0.691188,-1.574106,-0.244145,-1.927874,-0.356681,-0.934226,3.183432,1.641904,3.200171,1.597648,-2.495131,0.952624,-139.506004,-25.040949,-12.629964,-122.200685
790691363450493838!,talented-zippy-butterfly,1.130000,0.722364,-1.557799,-0.213505,-1.910147,-0.381516,-0.924362,3.049280,1.614213,2.926621,1.940006,-2.471340,1.020008,-136.308480,-29.489110,-11.633236,-108.246807
790691363450493838!,talented-zippy-butterfly,1.140000,0.752151,-1.542072,-0.185637,-1.889281,-0.406015,-0.913866,2.906204,1.524093,2.646539,2.225432,-2.428308,1.078856,-130.552802,-33.638494,-10.705118,-92.205161
790691363450493838!,talented-zippy-butterfly,1.150000,0.780465,-1.527561,-0.160576,-1.865854,-0.429995,-0.902831,2.755084,1.373752,2.367239,2.452633,-2.368087,1.127858,-122.789199,-37.238490,-9.836453,-75.162943
790691363450493838!,talented-zippy-butterfly,1.160000,0.807227,-1.514855,-0.138283,-1.840447,-0.453296,-0.891360,2.596461,1.168660,2.095585,2.623191,-2.293567,1.166381,-113.652207,-40.045049,-8.987116,-58.237432
790691363450493838!,talented-zippy-butterfly,1.170000,0.832362,-1.504474,-0.118655,-1.813612,-0.475790,-0.879559,2.430697,0.917278,1.837776,2.741308,-2.208011,1.194404,-103.792876,-41.852582,-8.098856,-42.458469
790691363450493838!,talented-zippy-butterfly,1.180000,0.855796,-1.496842,-0.101531,-1.785849,-0.497380,-0.867533,2.258125,0.630501,1.599142,2.813361,-2.114760,1.212448,-93.806353,-42.520986,-7.108709,-28.656545
790691363450493838!,talented-zippy-butterfly,1.190000,0.877462,-1.492271,-0.086700,-1.757587,-0.518002,-0.855380,2.079212,0.320846,1.383996,2.847269,-2.016963,1.221435,-84.173131,-41.993756,-5.961956,-17.382894
790691363450493838!,talented-zippy-butterfly,1.200000,0.897297,-1.490949,-0.073913,-1.729177,-0.537619,-0.843188,1.894705,0.001492,1.195571,2.851734,-1.917345,1.222505,-75.224755,-40.303844,-4.622282,-8.876363
790691363450493838!,talented-zippy-butterfly,1.210000,0.915248,-1.492938,-0.062893,-1.700881,-0.556218,-0.831036,1.705725,-0.314699,1.036023,2.835492,-1.818046,1.216830,-67.137357,-37.566884,-3.077654,-3.079179
