ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
2128972724180506549!,thoughtful-antique-butterfly,0.110000,-0.017999,-1.254150,0.571716,0.656932,0.100476,0.489801,-0.970113,2.684387,-0.662167,2.589362,0.276286,-0.056676,-18.966765,-1.827784,17.068226,9.665585,17.982926,26.657808
2128972724180506549!,thoughtful-antique-butterfly,0.120000,-0.027661,-1.227078,0.564186,0.683346,0.103423,0.489187,-0.966844,2.725747,-0.847785,2.688863,0.313162,-0.066208,-17.416126,-3.386207,17.874602,9.222762,18.507885,22.883726
2128972724180506549!,thoughtful-antique-butterfly,0.130000,-0.037295,-1.199797,0.554695,0.710582,0.106735,0.488475,-0.963875,2.726360,-1.054095,2.754317,0.349405,-0.076347,-15.961030,-4.964153,18.570500,8.870143,18.908657,19.080547
2128972724180506549!,thoughtful-antique-butterfly,0.140000,-0.046900,-1.172718,0.543050,0.738292,0.110403,0.487659,-0.960079,2.684910,-1.278183,2.783113,0.384515,-0.087052,-14.630219,-6.528615,19.120302,8.617986,19.154088,15.310819
2128972724180506549!,thoughtful-antique-butterfly,0.150000,-0.056455,-1.146264,0.529089,0.766100,0.114415,0.486733,-0.954306,2.600919,-1.516528,2.773065,0.417873,-0.098229,-13.446998,-8.056360,19.495904,8.476034,19.218961,11.619192
2128972724180506549!,thoughtful-antique-butterfly,0.160000,-0.065932,-1.120861,0.512690,0.793609,0.118750,0.485694,-0.945021,2.474725,-1.764937,2.722533,0.448861,-0.109745,-12.424385,-9.520123,19.673213,8.444941,19.083339,8.051293
2128972724180506549!,thoughtful-antique-butterfly,0.170000,-0.075283,-1.096926,0.493774,0.820409,0.123382,0.484538,-0.930573,2.307615,-2.018709,2.630569,0.476781,-0.121407,-11.565982,-10.901765,19.637301,8.521715,18.735165,4.633597
2128972724180506549!,thoughtful-antique-butterfly,0.180000,-0.084444,-1.074858,0.472312,0.846085,0.128275,0.483266,-0.909085,2.101831,-2.272702,2.497055,0.500888,-0.132952,-10.863215,-12.187188,19.382103,8.695764,18.171093,1.380199
2128972724180506549!,thoughtful-antique-butterfly,0.190000,-0.093330,-1.055030,0.448330,0.870224,0.133388,0.481879,-0.878487,1.860598,-2.521438,2.322833,0.520401,-0.144051,-10.293973,-13.365965,18.911653,8.947624,17.397913,-1.706851
2128972724180506549!,thoughtful-antique-butterfly,0.200000,-0.101834,-1.037780,0.421907,0.892426,0.138671,0.480386,-0.836580,1.588133,-2.759249,2.109829,0.534522,-0.154298,-9.821677,-14.430677,18.241175,9.247873,16.433881,-4.636364
2128972724180506549!,thoughtful-antique-butterfly,0.210000,-0.109827,-1.023395,0.393180,0.912318,0.144065,0.478796,-0.781132,1.289645,-2.980447,1.861151,0.542458,-0.163220,-9.395111,-15.376195,17.397844,9.556556,15.309709,-7.426255
2128972724180506549!,thoughtful-antique-butterfly,0.220000,-0.117204,-1.012098,0.362353,0.929557,0.149501,0.477126,-0.709651,0.971214,-3.179378,1.581196,0.543600,-0.170330,-8.945465,-16.177364,16.414787,9.812489,14.067123,-10.068772
2128972724180506549!,thoughtful-antique-butterfly,0.230000,-0.123806,-1.004051,0.329676,0.943860,0.154909,0.475398,-0.620329,0.639797,-3.350949,1.275497,0.537345,-0.175094,-8.397247,-16.832506,15.342029,9.957529,12.760844,-12.594065
2128972724180506549!,thoughtful-antique-butterfly,0.240000,-0.129443,-0.999345,0.295444,0.955002,0.160213,0.473637,-0.511896,0.303054,-3.490809,0.950687,0.523111,-0.176949,-7.669099,-17.348214,14.240814,9.931379,11.455873,-15.045045
2128972724180506549!,thoughtful-antique-butterfly,0.250000,-0.133916,-0.997994,0.259989,0.962833,0.165332,0.471874,-0.383583,-0.030866,-3.595536,0.614373,0.500407,-0.175329,-6.677577,-17.729542,13.177966,9.670684,10.223598,-17.459572
2128972724180506549!,thoughtful-antique-butterfly,0.260000,-0.137020,-0.999928,0.223674,0.967278,0.170178,0.470148,-0.235302,-0.353552,-3.662874,0.274904,0.468838,-0.169704,-5.344855,-17.982419,12.222151,9.115702,9.137188,-19.870593
2128972724180506549!,thoughtful-antique-butterfly,0.270000,-0.138553,-1.004995,0.186877,0.968351,0.174663,0.468500,-0.067755,-0.656613,-3.691919,-0.058942,0.428128,-0.159612,-3.607073,-18.115147,11.438998,8.217201,8.265942,-22.304794
2128972724180506549!,thoughtful-antique-butterfly,0.280000,-0.138327,-1.012958,0.149978,0.966153,0.178694,0.466978,0.117514,-0.932004,-3.683239,-0.378333,0.378124,-0.144694,-1.422552,-18.139375,10.885694,6.943127,7.669204,-24.780777
2128972724180506549!,thoughtful-antique-butterfly,0.290000,-0.136167,-1.023505,0.113347,0.960869,0.182178,0.465630,0.318109,-1.172343,-3.638919,-0.674788,0.318785,-0.124725,1.220980,-18.072343,10.606454,5.285053,7.390932,-27.309895
2128972724180506549!,thoughtful-antique-butterfly,0.300000,-0.131931,-1.036252,0.077325,0.952771,0.185021,0.464508,0.530943,-1.371285,-3.562477,-0.940635,0.250224,-0.099669,4.302013,-17.933702,10.627028,3.260573,7.454463,-29.890255
2128972724180506549!,thoughtful-antique-butterfly,0.310000,-0.125513,-1.050755,0.042209,0.942200,0.187128,0.463663,0.752395,-1.523822,-3.458679,-1.169429,0.172715,-0.069706,7.764056,-17.745278,10.952238,0.914424,7.859899,-32.506962
2128972724180506549!,thoughtful-antique-butterfly,0.320000,-0.116859,-1.066537,0.008243,0.929547,0.188420,0.463139,0.978646,-1.626587,-3.333189,-1.356350,0.086628,-0.035243,11.522408,-17.524231,11.564845,-1.688657,8.584446,-35.126382
2128972724180506549!,thoughtful-antique-butterfly,0.330000,-0.105939,-1.083092,-0.024389,0.915245,0.188814,0.462979,1.205528,-1.677734,-3.192380,-1.498259,-0.007573,0.003089,15.462773,-17.300908,12.431872,-4.456282,9.585219,-37.723753
2128972724180506549!,thoughtful-antique-butterfly,0.340000,-0.092764,-1.099898,-0.055564,0.899756,0.188227,0.463218,1.429018,-1.677086,-3.042906,-1.593895,-0.109307,0.044417,19.452831,-17.104663,13.504384,-7.282047,10.802243,-40.267439
2128972724180506549!,thoughtful-antique-butterfly,0.350000,-0.077383,-1.116445,-0.085230,0.883540,0.186589,0.463880,1.645665,-1.626088,-2.891210,-1.643887,-0.217898,0.087646,23.357929,-16.952601,14.721096,-10.061204,12.164945,-42.709684
2128972724180506549!,thoughtful-antique-butterfly,0.360000,-0.059880,-1.132237,-0.113392,0.867047,0.183831,0.464980,1.852436,-1.527585,-2.743282,-1.650594,-0.332580,0.131486,27.045400,-16.862870,16.016119,-12.688937,13.597546,-45.009904
2128972724180506549!,thoughtful-antique-butterfly,0.370000,-0.040363,-1.146815,-0.140117,0.850695,0.179894,0.466517,2.047041,-1.385571,-2.604283,-1.617852,-0.452532,0.174501,30.398906,-16.843388,17.322987,-15.075262,15.026007,-47.123854
2128972724180506549!,thoughtful-antique-butterfly,0.380000,-0.018964,-1.159766,-0.165513,0.834858,0.174729,0.468476,2.227880,-1.204870,-2.478361,-1.550647,-0.576887,0.215163,33.323786,-16.895767,18.580054,-17.147696,16.382994,-49.012009
2128972724180506549!,thoughtful-antique-butterfly,0.390000,0.004178,-1.170723,-0.189728,0.819855,0.168293,0.470826,2.394021,-0.990822,-2.368538,-1.454752,-0.704746,0.251905,35.751272,-17.015123,19.733836,-18.854641,17.611554,-50.640647
2128972724180506549!,thoughtful-antique-butterfly,0.400000,0.028914,-1.179376,-0.212934,0.805947,0.160554,0.473521,2.545125,-0.748992,-2.276676,-1.336375,-0.835178,0.283178,37.639691,-17.190714,20.741121,-20.166273,18.667248,-51.982638
2128972724180506549!,thoughtful-antique-butterfly,0.410000,0.055098,-1.185470,-0.235315,0.793333,0.151488,0.476499,2.681332,-0.484914,-2.203534,-1.201828,-0.967230,0.307500,38.973144,-17.407171,21.569889,-21.073313,19.518871,-53.017841
2128972724180506549!,thoughtful-antique-butterfly,0.420000,0.082587,-1.188802,-0.257059,0.782148,0.141081,0.479683,2.803141,-0.203899,-2.148878,-1.057260,-1.099923,0.323502,39.758358,-17.646077,22.199257,-21.584324,20.148024,-53.733194
2128972724180506549!,thoughtful-antique-butterfly,0.430000,0.111232,-1.189243,-0.278347,0.772447,0.129342,0.482981,2.911271,0.089109,-2.111599,-0.908401,-1.232306,0.330009,40.024176,-17.887224,22.620056,-21.724925,20.549450,-54.124192
2128972724180506549!,thoughtful-antique-butterfly,0.440000,0.140884,-1.186743,-0.299344,0.764206,0.116301,0.486286,3.006573,0.389619,-2.089887,-0.760387,-1.363424,0.326079,39.817131,-18.109040,22.833073,-21.534463,20.729023,-54.192864
2128972724180506549!,thoughtful-antique-butterfly,0.450000,0.171419,-1.181243,-0.320193,0.757395,0.101976,0.489490,3.089936,0.693626,-2.081517,-0.617783,-1.492200,0.310872,39.185030,-18.292854,22.843877,-21.052702,20.697138,-53.944362
2128972724180506549!,thoughtful-antique-butterfly,0.460000,0.202722,-1.172723,-0.341015,0.751945,0.086393,0.492480,3.162219,0.997581,-2.083930,-0.484506,-1.617543,0.283756,38.181507,-18.423124,22.664493,-20.322925,20.470484,-53.390389
2128972724180506549!,thoughtful-antique-butterfly,0.470000,0.234687,-1.161198,-0.361903,0.747749,0.069589,0.495134,3.224224,1.298375,-2.094383,-0.363813,-1.738355,0.244319,36.862981,-18.488184,22.312072,-19.389423,20.070423,-52.548754
2128972724180506549!,thoughtful-antique-butterfly,0.480000,0.267217,-1.146710,-0.382923,0.744670,0.051614,0.497329,3.276677,1.593306,-2.110075,-0.258328,-1.853539,0.192363,35.286287,-18.480689,21.807656,-18.295560,19.521554,-51.442917
2128972724180506549!,thoughtful-antique-butterfly,0.490000,0.300219,-1.129326,-0.404114,0.742549,0.032527,0.498941,3.320240,1.880040,-2.128259,-0.170073,-1.962011,0.127907,33.507076,-18.397674,21.175068,-17.082515,18.850488,-50.101430
2128972724180506549!,thoughtful-antique-butterfly,0.500000,0.333608,-1.109135,-0.425487,0.741210,0.012399,0.499846,3.355515,2.156583,-2.146322,-0.100519,-2.062714,0.051165,31.578106,-18.240721,20.439830,-15.787920,18.084638,-48.557458
2128972724180506549!,thoughtful-antique-butterfly,0.510000,0.367307,-1.086243,-0.447030,0.740464,-0.008691,0.499924,3.383069,2.421255,-2.161858,-0.050647,-2.154621,-0.037459,29.548390,-18.015496,19.628196,-14.445345,17.251272,-46.847837
2128972724180506549!,thoughtful-antique-butterfly,0.520000,0.401246,-1.060769,-0.468706,0.740115,-0.030650,0.499060,3.403501,2.672691,-2.172683,-0.020992,-2.236725,-0.137371,27.463650,-17.729078,18.765966,-13.085551,16.376838,-45.009337
2128972724180506549!,thoughtful-antique-butterfly,0.530000,0.435354,-1.032852,-0.490459,0.739962,-0.053380,0.497142,3.417295,2.909805,-2.176951,-0.011669,-2.308152,-0.247833,25.363222,-17.396578,17.879074,-11.731688,15.486095,-43.087796
2128972724180506549!,thoughtful-antique-butterfly,0.540000,0.469574,-1.002632,-0.512216,0.739805,-0.076768,0.494071,3.425060,3.131850,-2.173064,-0.022456,-2.368030,-0.367942,23.283051,-17.029407,16.990521,-10.405843,14.601453,-41.121114
2128972724180506549!,thoughtful-antique-butterfly,0.550000,0.503847,-0.970262,-0.533889,0.739447,-0.100698,0.489755,3.427354,3.338382,-2.159752,-0.052805,-2.415597,-0.496671,21.252919,-16.642744,16.121511,-9.124171,13.742509,-39.149872
2128972724180506549!,thoughtful-antique-butterfly,0.560000,0.538124,-0.935896,-0.555377,0.738695,-0.125043,0.484112,3.424739,3.529291,-2.136049,-0.101882,-2.450176,-0.632865,19.297304,-16.251211,15.290096,-7.899110,12.925562,-37.210993
2128972724180506549!,thoughtful-antique-butterfly,0.570000,0.572358,-0.899690,-0.576574,0.737366,-0.149670,0.477073,3.417730,3.704802,-2.101292,-0.168601,-2.471194,-0.775275,17.434773,-15.869016,14.510989,-6.738897,12.163370,-35.337600
2128972724180506549!,thoughtful-antique-butterfly,0.580000,0.606507,-0.861796,-0.597368,0.735290,-0.174440,0.468584,3.406769,3.865472,-2.055104,-0.251655,-2.478191,-0.922560,15.678124,-15.508944,13.795218,-5.648042,11.465012,-33.557491
2128972724180506549!,thoughtful-antique-butterfly,0.590000,0.640534,-0.822358,-0.617642,0.732310,-0.199213,0.458600,3.392175,4.012176,-1.997387,-0.349538,-2.470833,-1.073312,14.034509,-15.181764,13.149992,-4.627650,10.835876,-31.892242
2128972724180506549!,thoughtful-antique-butterfly,0.600000,0.674404,-0.781511,-0.637283,0.728283,-0.223842,0.447096,3.374109,4.146080,-1.928300,-0.460575,-2.448922,-1.226069,12.505723,-14.895758,12.578705,-3.675805,10.277766,-30.356589
2128972724180506549!,thoughtful-antique-butterfly,0.610000,0.708081,-0.739376,-0.656180,0.723086,-0.248181,0.434058,3.352522,4.268598,-1.848240,-0.582946,-2.412407,-1.379338,11.088671,-14.656380,12.081048,-2.788054,9.789105,-28.958136
2128972724180506549!,thoughtful-antique-butterfly,0.620000,0.741530,-0.696059,-0.674225,0.716612,-0.272083,0.419488,3.327131,4.381330,-1.757823,-0.714720,-2.361391,-1.531616,9.776033,-14.466048,11.653242,-1.957953,9.365237,-27.697411
2128972724180506549!,thoughtful-antique-butterfly,0.630000,0.774708,-0.651651,-0.691319,0.708777,-0.295405,0.403405,3.297389,4.486001,-1.657853,-0.853878,-2.296139,-1.681414,8.557110,-14.324076,11.288369,-1.177707,8.998803,-26.568276
2128972724180506549!,thoughtful-antique-butterfly,0.640000,0.807569,-0.606222,-0.707374,0.699515,-0.318005,0.385841,3.262485,4.584369,-1.549295,-0.998357,-2.217076,-1.827284,7.418855,-14.226718,10.976811,-0.438882,8.680204,-25.558654
2128972724180506549!,thoughtful-antique-butterfly,0.650000,0.840054,-0.559827,-0.722309,0.688782,-0.339746,0.366842,3.221353,4.678140,-1.433240,-1.146074,-2.124787,-1.967844,6.347047,-14.167333,10.706777,0.266819,8.398144,-24.651527
2128972724180506549!,thoughtful-antique-butterfly,0.660000,0.872092,-0.512503,-0.736058,0.676553,-0.360499,0.346469,3.172705,4.768877,-1.310869,-1.294973,-2.020007,-2.101806,5.327568,-14.136642,10.464914,0.946744,8.140237,-23.826163
2128972724180506549!,thoughtful-antique-butterfly,0.670000,0.903600,-0.464273,-0.748564,0.662827,-0.380143,0.324795,3.115082,4.857907,-1.183409,-1.443054,-1.903606,-2.227998,4.347699,-14.123095,10.237008,1.606505,7.893676,-23.059493
2128972724180506549!,thoughtful-antique-butterfly,0.680000,0.934476,-0.415148,-0.759786,0.647619,-0.398565,0.301904,3.046922,4.946237,-1.052096,-1.588413,-1.776575,-2.345385,3.397354,-14.113324,10.008721,2.249250,7.645946,-22.327564
2128972724180506549!,thoughtful-antique-butterfly,0.690000,0.964604,-0.365131,-0.769695,0.630966,-0.415665,0.277890,2.966650,5.034484,-0.918127,-1.729273,-1.639992,-2.453087,2.470142,-14.092699,9.766360,2.875096,7.385523,-21.607001
2128972724180506549!,thoughtful-antique-butterfly,0.700000,0.993847,-0.314227,-0.778267,0.612924,-0.431352,0.252855,2.872838,5.122854,-0.782606,-1.863997,-1.495003,-2.550370,1.564687,-14.043062,9.496939,3.479263,7.102463,-20.871934
2128972724180506549!,thoughtful-antique-butterfly,0.710000,1.022061,-0.262444,-0.785491,0.593566,-0.445548,0.226907,2.764248,5.211069,-0.646526,-1.991127,-1.342786,-2.636655,0.684138,-13.946913,9.189638,4.053985,6.789028,-20.100338
2128972724180506549!,thoughtful-antique-butterfly,0.720000,1.049091,-0.209788,-0.791366,0.572976,-0.458188,0.200159,2.639812,5.298329,-0.510784,-2.109435,-1.184539,-2.711553,-0.164635,-13.792914,8.837475,4.591153,6.440252,-19.282397
2128972724180506549!,thoughtful-antique-butterfly,0.730000,1.074773,-0.156279,-0.795896,0.551251,-0.469219,0.172725,2.498885,5.383446,-0.376112,-2.217880,-1.021444,-2.774817,-0.969716,-13.567957,8.435697,5.078242,6.053993,-18.408013
2128972724180506549!,thoughtful-antique-butterfly,0.740000,1.098947,-0.101957,-0.799084,0.528503,-0.478598,0.144721,2.341352,5.464915,-0.243068,-2.315604,-0.854635,-2.826307,-1.715231,-13.257041,7.981694,5.498965,5.630872,-17.465633
2128972724180506549!,thoughtful-antique-butterfly,0.750000,1.121459,-0.046874,-0.800936,0.504851,-0.486295,0.116262,2.167509,5.540877,-0.112079,-2.401965,-0.685201,-2.866022,-2.383938,-12.852356,7.477044,5.838582,5.174412,-16.455407
2128972724180506549!,thoughtful-antique-butterfly,0.760000,1.142152,0.008911,-0.801476,0.480407,-0.492291,0.087464,1.978014,5.609134,0.016545,-2.476548,-0.514198,-2.894160,-2.958547,-12.358807,6.928801,6.086962,4.691191,-15.397409
2128972724180506549!,thoughtful-antique-butterfly,0.770000,1.160880,0.065314,-0.800732,0.455287,-0.496573,0.058440,1.774158,5.667492,0.142672,-2.539098,-0.342588,-2.911020,-3.420690,-11.779220,6.345520,6.232078,4.189880,-14.307700
2128972724180506549!,thoughtful-antique-butterfly,0.780000,1.177509,0.122230,-0.798730,0.429609,-0.499141,0.029301,1.557804,5.713815,0.266327,-2.589515,-0.171234,-2.916983,-3.753261,-11.118107,5.737598,6.263113,3.680760,-13.202994
2128972724180506549!,thoughtful-antique-butterfly,0.790000,1.191927,0.179531,-0.795494,0.403493,-0.500000,0.000153,1.331325,5.746135,0.387666,-2.627830,-0.000891,-2.912494,-3.942086,-10.382964,5.117030,6.172141,3.175152,-12.101722
2128972724180506549!,thoughtful-antique-butterfly,0.800000,1.204047,0.237072,-0.791048,0.377059,-0.499164,-0.028901,1.097523,5.762755,0.506943,-2.654185,0.167794,-2.898032,-3.977096,-9.584418,4.496881,5.955042,2.684818,-11.023601
2128972724180506549!,thoughtful-antique-butterfly,0.810000,1.213812,0.294691,-0.785411,0.350424,-0.496652,-0.057765,0.859521,5.762359,0.624480,-2.668800,0.334281,-2.874092,-3.853053,-8.735808,3.890682,5.611889,2.221393,-9.988633
2128972724180506549!,thoughtful-antique-butterfly,0.820000,1.221196,0.352214,-0.778600,0.323703,-0.492488,-0.086345,0.620646,5.744085,0.740630,-2.671953,0.498124,-2.841162,-3.569843,-7.852478,3.311809,5.146933,1.795876,-9.015944
2128972724180506549!,thoughtful-antique-butterfly,0.830000,1.226207,0.409463,-0.770629,0.297010,-0.486700,-0.114554,0.384300,5.707585,0.855748,-2.663950,0.658964,-2.799707,-3.132369,-6.950928,2.772926,4.568264,1.418218,-8.122703
2128972724180506549!,thoughtful-antique-butterfly,0.840000,1.228887,0.466257,-0.761505,0.270452,-0.479320,-0.142309,0.153824,5.653041,0.970157,-2.645115,0.816514,-2.750153,-2.550107,-6.047925,2.285510,3.887225,1.097011,-7.323217
2128972724180506549!,thoughtful-antique-butterfly,0.850000,1.229308,0.522421,-0.751237,0.244137,-0.470382,-0.169530,-0.067618,5.581157,1.084121,-2.615763,0.970540,-2.692878,-1.836410,-5.159672,1.859478,3.117663,0.839276,-6.628279
2128972724180506549!,thoughtful-antique-butterfly,0.860000,1.227576,0.577787,-0.739827,0.218168,-0.459922,-0.196142,-0.277156,5.493122,1.197826,-2.576203,1.120848,-2.628208,-1.007661,-4.301074,1.502927,2.275113,0.650350,-6.044771
2128972724180506549!,thoughtful-antique-butterfly,0.870000,1.223820,0.632202,-0.727279,0.192645,-0.447978,-0.222072,-0.472294,5.390545,1.311361,-2.526720,1.267270,-2.556415,-0.082362,-3.485164,1.221974,1.375998,0.533841,-5.575545
2128972724180506549!,thoughtful-antique-butterfly,0.880000,1.218195,0.685531,-0.713596,0.167667,-0.434589,-0.247250,-0.650981,5.275376,1.424711,-2.467585,1.409642,-2.477719,0.919756,-2.722694,1.020694,0.436890,0.491666,-5.219522
2128972724180506549!,thoughtful-antique-butterfly,0.890000,1.210873,0.737657,-0.698779,0.143326,-0.419797,-0.271606,-0.811645,5.149813,1.537747,-2.399055,1.547801,-2.392295,1.978484,-2.022147,0.901226,-0.525986,0.524156,-4.972339
2128972724180506549!,thoughtful-antique-butterfly,0.900000,1.202039,0.788487,-0.682834,0.119718,-0.403646,-0.295076,-0.953211,5.016222,1.650228,-2.321367,1.681564,-2.300275,3.073918,-1.389042,0.863645,-1.497529,0.630078,-4.825864
2128972724180506549!,thoughtful-antique-butterfly,0.910000,1.191888,0.837947,-0.665770,0.096930,-0.386180,-0.317593,-1.075080,4.877043,1.761800,-2.234745,1.810714,-2.201753,4.186864,-0.826359,0.906180,-2.463875,0.806785,-4.769199
2128972724180506549!,thoughtful-antique-butterfly,0.920000,1.180622,0.885986,-0.647597,0.075051,-0.367446,-0.339093,-1.177119,4.734690,1.872001,-2.139429,1.935011,-2.096805,5.298970,-0.335706,1.025766,-3.412065,1.050538,-4.790598
2128972724180506549!,thoughtful-antique-butterfly,0.930000,1.168447,0.932564,-0.628332,0.054166,-0.347493,-0.359512,-1.259594,4.591523,1.980258,-2.035649,2.054154,-1.985482,6.392917,0.083334,1.217854,-4.330417,1.356457,-4.876564
2128972724180506549!,thoughtful-antique-butterfly,0.940000,1.155580,0.977642,-0.607999,0.034355,-0.326374,-0.378788,-1.323094,4.449817,2.085872,-1.923626,2.167762,-1.867804,7.451473,0.431162,1.477091,-5.207151,1.718787,-5.014290
2128972724180506549!,thoughtful-antique-butterfly,0.950000,1.142283,1.021118,-0.586627,0.015697,-0.304143,-0.396859,-1.368373,4.311865,2.187933,-1.803517,2.275275,-1.743712,8.454161,0.703847,1.798454,-6.026551,2.131144,-5.195864
2128972724180506549!,thoughtful-antique-butterfly,0.960000,1.128745,1.063061,-0.564249,-0.001725,-0.280863,-0.413662,-1.396911,4.179494,2.285624,-1.675686,2.376210,-1.613369,9.392275,0.915372,2.171288,-6.787310,2.585135,-5.394757
2128972724180506549!,thoughtful-antique-butterfly,0.970000,1.115156,1.103531,-0.540908,-0.017832,-0.256601,-0.429134,-1.410272,4.054218,2.378062,-1.540515,2.470018,-1.476951,10.255947,1.074537,2.586030,-7.485282,3.072376,-5.592299
2128972724180506549!,thoughtful-antique-butterfly,0.980000,1.101537,1.142798,-0.516661,-0.032547,-0.231435,-0.443213,-1.410577,3.936693,2.464684,-1.398707,2.556493,-1.334941,11.050838,1.208080,3.028405,-8.133298,3.583487,-5.753965
2128972724180506549!,thoughtful-antique-butterfly,0.990000,1.087807,1.181193,-0.491582,-0.045808,-0.205447,-0.455841,-1.399881,3.826897,2.545131,-1.251096,2.635688,-1.187902,11.786574,1.339888,3.485983,-8.745789,4.110456,-5.852916
2128972724180506549!,thoughtful-antique-butterfly,1.000000,1.074190,1.218617,-0.465734,-0.057562,-0.178709,-0.466972,-1.379074,3.725633,2.618362,-1.097942,2.706853,-1.035903,12.438979,1.443797,3.960029,-9.295962,4.648661,-5.914966
2128972724180506549!,thoughtful-antique-butterfly,1.010000,1.060781,1.255144,-0.439196,-0.067757,-0.151303,-0.476558,-1.349717,3.633332,2.683551,-0.939807,2.769484,-0.879289,13.003029,1.526401,4.441992,-9.781954,5.190328,-5.929341
2128972724180506549!,thoughtful-antique-butterfly,1.020000,1.047643,1.290869,-0.412055,-0.076348,-0.123320,-0.484554,-1.313389,3.550147,2.739922,-0.777337,2.823117,-0.718490,13.476673,1.596550,4.922929,-10.204725,5.727780,-5.884067
2128972724180506549!,thoughtful-antique-butterfly,1.030000,1.034858,1.325855,-0.384402,-0.083294,-0.094850,-0.490921,-1.271518,3.476115,2.786658,-0.611178,2.867197,-0.553968,13.855555,1.657789,5.395605,-10.561725,6.253980,-5.773750
2128972724180506549!,thoughtful-antique-butterfly,1.040000,1.022487,1.360177,-0.356336,-0.088563,-0.065992,-0.495626,-1.225512,3.411060,2.823001,-0.442071,2.901204,-0.386291,14.138056,1.715928,5.852414,-10.853086,6.762009,-5.591549
2128972724180506549!,thoughtful-antique-butterfly,1.050000,1.010572,1.393912,-0.327965,-0.092130,-0.036847,-0.498640,-1.176694,3.354604,2.848261,-0.270834,2.924662,-0.216120,14.324247,1.776816,6.286190,-11.080113,7.245440,-5.331792
2128972724180506549!,thoughtful-antique-butterfly,1.060000,0.999142,1.427137,-0.299401,-0.093978,-0.007524,-0.499943,-1.126274,3.306196,2.861827,-0.098360,2.937150,-0.044205,14.415551,1.845663,6.690498,-11.244824,7.698497,-4.990729
2128972724180506549!,thoughtful-antique-butterfly,1.070000,0.988209,1.459925,-0.270764,-0.094099,0.021866,-0.499522,-1.075331,3.265135,2.863184,0.074396,2.938313,0.128623,14.414617,1.926791,7.059795,-11.349786,8.116169,-4.566760
2128972724180506549!,thoughtful-antique-butterfly,1.080000,0.977778,1.492342,-0.242177,-0.092495,0.051210,-0.497371,-1.024803,3.230601,2.851929,0.246421,2.927878,0.301457,14.325255,2.023609,7.389468,-11.398076,8.494253,-4.060389
