ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
591733868257132539!,thoughtful-antique-butterfly,0.100000,1.095927,-0.836070,-0.647826,0.143382,-0.243073,0.436939,3.179243,6.372380,-0.080354,0.569205,0.236895,0.131787,4.202166,3.665583,-4.955006,-3.374131,-4.516571,-0.640540
591733868257132539!,thoughtful-antique-butterfly,0.110000,1.126285,-0.772646,-0.648667,0.149062,-0.240759,0.438218,2.910784,6.338205,-0.085739,0.567742,0.227944,0.125234,2.904126,4.364411,-5.495495,-2.758762,-4.947374,1.479371
591733868257132539!,thoughtful-antique-butterfly,0.120000,1.154017,-0.709733,-0.649521,0.154703,-0.238518,0.439442,2.656651,6.281008,-0.084259,0.562441,0.221939,0.120463,1.592484,4.906375,-6.048809,-2.062425,-5.427525,3.307790
591733868257132539!,thoughtful-antique-butterfly,0.130000,1.179282,-0.647544,-0.650320,0.160268,-0.236318,0.440629,2.418220,6.203850,-0.076385,0.553851,0.219104,0.117510,0.295341,5.321210,-6.610364,-1.317097,-5.945260,4.877889
591733868257132539!,thoughtful-antique-butterfly,0.140000,1.202252,-0.586243,-0.651000,0.165727,-0.234125,0.441798,2.196263,6.109538,-0.062612,0.542478,0.219579,0.116363,-0.967824,5.628019,-7.173686,-0.544895,-6.489198,6.212253
591733868257132539!,thoughtful-antique-butterfly,0.150000,1.223103,-0.525965,-0.651506,0.171058,-0.231904,0.442968,1.991132,6.000673,-0.043440,0.528797,0.223431,0.116971,-2.183493,5.840587,-7.732090,0.238188,-7.048955,7.329141
591733868257132539!,thoughtful-antique-butterfly,0.160000,1.242006,-0.466829,-0.651788,0.176242,-0.229624,0.444154,1.802896,5.879665,-0.019364,0.513254,0.230673,0.119256,-3.342400,5.969335,-8.279097,1.020399,-7.615137,8.244301
591733868257132539!,thoughtful-antique-butterfly,0.170000,1.259129,-0.408935,-0.651804,0.181264,-0.227250,0.445374,1.631394,5.748754,0.009141,0.496260,0.241273,0.123108,-4.438313,6.023787,-8.809126,1.792482,-8.179542,8.973931
591733868257132539!,thoughtful-antique-butterfly,0.180000,1.274634,-0.352364,-0.651513,0.186113,-0.224751,0.446640,1.476286,5.609998,0.041627,0.478184,0.255162,0.128398,-5.467316,6.012887,-9.317458,2.547074,-8.735029,9.534667
591733868257132539!,thoughtful-antique-butterfly,0.190000,1.288681,-0.297182,-0.650879,0.190780,-0.222095,0.447966,1.337089,5.465267,0.077680,0.459347,0.272241,0.134973,-6.427261,5.945058,-9.800109,3.278308,-9.275383,9.943263
591733868257132539!,thoughtful-antique-butterfly,0.200000,1.301422,-0.243441,-0.649870,0.195259,-0.219254,0.449364,1.213214,5.316242,0.116917,0.440024,0.292389,0.142663,-7.317325,5.828145,-10.253694,3.981527,-9.795168,10.216174
591733868257132539!,thoughtful-antique-butterfly,0.210000,1.313005,-0.191177,-0.648458,0.199546,-0.216196,0.450843,1.103990,5.164418,0.158990,0.420436,0.315466,0.151278,-8.137645,5.669316,-10.675285,4.653074,-10.289598,10.369143
591733868257132539!,thoughtful-antique-butterfly,0.220000,1.323569,-0.140413,-0.646616,0.203640,-0.212896,0.452411,1.008688,5.011109,0.203583,0.400755,0.341320,0.160618,-8.889022,5.474996,-11.062295,5.290108,-10.754429,10.416875
591733868257132539!,thoughtful-antique-butterfly,0.230000,1.333249,-0.091160,-0.644320,0.207540,-0.209325,0.454074,0.926536,4.857459,0.250410,0.381102,0.369786,0.170469,-9.572681,5.250833,-11.412401,5.890455,-11.185874,10.372821
591733868257132539!,thoughtful-antique-butterfly,0.240000,1.342169,-0.043420,-0.641551,0.211246,-0.205460,0.455836,0.856742,4.704451,0.299209,0.361551,0.400696,0.180606,-10.190089,5.001709,-11.723481,6.452473,-11.580543,10.249069
591733868257132539!,thoughtful-antique-butterfly,0.250000,1.350449,0.002816,-0.638289,0.214759,-0.201276,0.457698,0.798494,4.552926,0.349742,0.342134,0.433871,0.190798,-10.742821,4.731789,-11.993597,6.974942,-11.935403,10.056323
591733868257132539!,thoughtful-antique-butterfly,0.260000,1.358199,0.047562,-0.634519,0.218081,-0.196753,0.459661,0.750980,4.403593,0.401786,0.322839,0.469129,0.200806,-11.232467,4.444593,-12.220995,7.456974,-12.247768,9.803955
591733868257132539!,thoughtful-antique-butterfly,0.270000,1.365521,0.090842,-0.630225,0.221212,-0.191870,0.461721,0.713384,4.257043,0.455132,0.303621,0.506285,0.210389,-11.660575,4.143079,-12.404116,7.897943,-12.515286,9.500103
591733868257132539!,thoughtful-antique-butterfly,0.280000,1.372511,0.132683,-0.625396,0.224151,-0.186609,0.463872,0.684898,4.113762,0.509582,0.284405,0.545148,0.219305,-12.028631,3.829736,-12.541626,8.297434,-12.735961,9.151795
591733868257132539!,thoughtful-antique-butterfly,0.290000,1.379256,0.173117,-0.620021,0.226899,-0.180954,0.466107,0.664720,3.974146,0.564943,0.265088,0.585523,0.227314,-12.338053,3.506666,-12.632450,8.655209,-12.908160,8.765083
591733868257132539!,thoughtful-antique-butterfly,0.300000,1.385836,0.212179,-0.614090,0.229453,-0.174890,0.468416,0.652059,3.838503,0.621026,0.245546,0.627211,0.234178,-12.590208,3.175670,-12.675812,8.971188,-13.030638,8.345188
591733868257132539!,thoughtful-antique-butterfly,0.310000,1.392321,0.249909,-0.607597,0.231810,-0.168404,0.470787,0.646136,3.707073,0.677642,0.225642,0.670010,0.239668,-12.786439,2.838319,-12.671264,9.245442,-13.102563,7.896632
591733868257132539!,thoughtful-antique-butterfly,0.320000,1.398778,0.286346,-0.600536,0.233966,-0.161485,0.473204,0.646185,3.580028,0.734601,0.205225,0.713712,0.243561,-12.928100,2.495926,-12.618678,9.478221,-13.123503,7.423233
591733868257132539!,thoughtful-antique-butterfly,0.330000,1.405264,0.321532,-0.592903,0.235914,-0.154126,0.475653,0.651456,3.457486,0.791713,0.184140,0.758106,0.245649,-13.016595,2.149735,-12.518337,9.669918,-13.093487,6.928422
591733868257132539!,thoughtful-antique-butterfly,0.340000,1.411827,0.355511,-0.584697,0.237647,-0.146317,0.478112,0.661215,3.339512,0.848785,0.162230,0.802979,0.245737,-13.053420,1.801003,-12.370978,9.821062,-13.013036,6.415405
591733868257132539!,thoughtful-antique-butterfly,0.350000,1.418513,0.388325,-0.575917,0.239154,-0.138056,0.480563,0.674749,3.226128,0.905621,0.139339,0.848114,0.243646,-13.040205,1.450923,-12.177757,9.932374,-12.883132,5.887089
591733868257132539!,thoughtful-antique-butterfly,0.360000,1.425355,0.420020,-0.566565,0.240427,-0.129338,0.482982,0.691365,3.117313,0.962026,0.115321,0.893294,0.239216,-12.978747,1.100659,-11.940247,10.004773,-12.705221,5.346172
591733868257132539!,thoughtful-antique-butterfly,0.370000,1.432385,0.450638,-0.556645,0.241452,-0.120164,0.485346,0.710392,3.013014,1.017801,0.090036,0.938303,0.232309,-12.871039,0.751365,-11.660437,10.039387,-12.481200,4.795212
591733868257132539!,thoughtful-antique-butterfly,0.380000,1.439626,0.480223,-0.546162,0.242215,-0.110534,0.487629,0.731189,2.913143,1.072751,0.063359,0.982926,0.222806,-12.719292,0.404192,-11.340716,10.037557,-12.213397,4.236671
591733868257132539!,thoughtful-antique-butterfly,0.390000,1.447093,0.508818,-0.535124,0.242703,-0.100451,0.489806,0.753141,2.817585,1.126683,0.035178,1.026952,0.210611,-12.525946,0.060293,-10.983839,10.000837,-11.904542,3.672956
591733868257132539!,thoughtful-antique-butterfly,0.400000,1.454784,0.536480,-0.523551,0.242900,-0.089931,0.491846,0.775655,2.726148,1.179408,0.005393,1.070165,0.195674,-12.294122,-0.279139,-10.593317,9.931342,-11.558169,3.106625
591733868257132539!,thoughtful-antique-butterfly,0.410000,1.462688,0.563265,-0.511469,0.242793,-0.078993,0.493721,0.798175,2.638608,1.230743,-0.026078,1.112351,0.177972,-12.027253,-0.613352,-10.172797,9.831602,-11.178065,2.539608
591733868257132539!,thoughtful-antique-butterfly,0.420000,1.470804,0.589207,-0.498891,0.242364,-0.067647,0.495403,0.820195,2.554792,1.280508,-0.059289,1.153312,0.157484,-11.728450,-0.941571,-9.725687,9.703891,-10.767751,1.973737
591733868257132539!,thoughtful-antique-butterfly,0.430000,1.479128,0.614338,-0.485831,0.241595,-0.055904,0.496865,0.841242,2.474515,1.328531,-0.094279,1.192863,0.134213,-11.401016,-1.262812,-9.255705,9.550570,-10.331034,1.411204
591733868257132539!,thoughtful-antique-butterfly,0.440000,1.487648,0.638691,-0.472306,0.240468,-0.043778,0.498080,0.860884,2.397581,1.374655,-0.131069,1.230828,0.108181,-11.048419,-1.576027,-8.766742,9.374107,-9.871897,0.854336
591733868257132539!,thoughtful-antique-butterfly,0.450000,1.496352,0.662294,-0.458333,0.238965,-0.031284,0.499020,0.878726,2.323780,1.418735,-0.169661,1.267047,0.079432,-10.674239,-1.880184,-8.262772,9.177066,-9.394415,0.305482
591733868257132539!,thoughtful-antique-butterfly,0.460000,1.505220,0.685177,-0.443934,0.237067,-0.018439,0.499660,0.894413,2.252891,1.460641,-0.210046,1.301373,0.048026,-10.282122,-2.174308,-7.747761,8.962073,-8.902670,-0.233060
591733868257132539!,thoughtful-antique-butterfly,0.470000,1.514231,0.707366,-0.429128,0.234758,-0.005263,0.499972,0.907631,2.184686,1.500260,-0.252198,1.333674,0.014039,-9.875715,-2.457510,-7.225602,8.731785,-8.400682,-0.759086
591733868257132539!,thoughtful-antique-butterfly,0.480000,1.523360,0.728886,-0.413938,0.232018,0.008225,0.499932,0.918103,2.118927,1.537491,-0.296080,1.363832,-0.022439,-9.458616,-2.728996,-6.700045,8.488839,-7.892338,-1.270524
591733868257132539!,thoughtful-antique-butterfly,0.490000,1.532579,0.749759,-0.398389,0.228831,0.022004,0.499516,0.925595,2.055375,1.572253,-0.341647,1.391746,-0.061308,-9.034306,-2.988130,-6.174614,8.235827,-7.381316,-1.765531
591733868257132539!,thoughtful-antique-butterfly,0.500000,1.541858,0.770006,-0.382503,0.225180,0.036051,0.498699,0.929905,1.993786,1.604476,-0.388845,1.417327,-0.102459,-8.606101,-3.234320,-5.652618,7.975215,-6.871073,-2.242349
591733868257132539!,thoughtful-antique-butterfly,0.510000,1.551164,0.789645,-0.366308,0.221049,0.050343,0.497459,0.930869,1.933912,1.634108,-0.437613,1.440502,-0.145778,-8.177089,-3.467056,-5.137090,7.709310,-6.364781,-2.699380
591733868257132539!,thoughtful-antique-butterfly,0.520000,1.560465,0.808693,-0.349827,0.216422,0.064855,0.495776,0.928357,1.875508,1.661109,-0.487889,1.461207,-0.191148,-7.750077,-3.685957,-4.630718,7.440231,-5.865272,-3.135277
591733868257132539!,thoughtful-antique-butterfly,0.530000,1.569724,0.827162,-0.333088,0.211284,0.079563,0.493629,0.922264,1.818326,1.685450,-0.539607,1.479391,-0.238449,-7.327545,-3.890750,-4.135830,7.169870,-5.375009,-3.548933
591733868257132539!,thoughtful-antique-butterfly,0.540000,1.578906,0.845064,-0.316117,0.205621,0.094443,0.491000,0.912516,1.762120,1.707110,-0.592699,1.495011,-0.287563,-6.911604,-4.081251,-3.654377,6.899855,-4.896067,-3.939477
591733868257132539!,thoughtful-antique-butterfly,0.550000,1.587974,0.862409,-0.298940,0.199419,0.109467,0.487870,0.899061,1.706647,1.726078,-0.647099,1.508027,-0.338369,-6.503968,-4.257350,-3.187930,6.631521,-4.430125,-4.306266
591733868257132539!,thoughtful-antique-butterfly,0.560000,1.596891,0.879202,-0.281584,0.192666,0.124611,0.484223,0.881866,1.651666,1.742343,-0.702740,1.518406,-0.390751,-6.105922,-4.418990,-2.737673,6.365882,-3.978457,-4.648867
591733868257132539!,thoughtful-antique-butterfly,0.570000,1.605619,0.895448,-0.264076,0.185349,0.139848,0.480044,0.860920,1.596941,1.755901,-0.759552,1.526114,-0.444592,-5.718304,-4.566145,-2.304414,6.103612,-3.541930,-4.967049
591733868257132539!,thoughtful-antique-butterfly,0.580000,1.614120,0.911149,-0.246444,0.177457,0.155151,0.475319,0.836224,1.542238,1.766746,-0.817467,1.531116,-0.499777,-5.341489,-4.698803,-1.888586,5.845025,-3.121012,-5.260760
591733868257132539!,thoughtful-antique-butterfly,0.590000,1.622357,0.926302,-0.228713,0.168978,0.170492,0.470034,0.807794,1.487330,1.774868,-0.876415,1.533374,-0.556190,-4.975377,-4.816944,-1.490260,5.590062,-2.715777,-5.530103
591733868257132539!,thoughtful-antique-butterfly,0.600000,1.630292,0.940907,-0.210912,0.159903,0.185845,0.464178,0.775661,1.431996,1.780255,-0.936320,1.532846,-0.613712,-4.619390,-4.920514,-1.109159,5.338278,-2.325909,-5.775313
591733868257132539!,thoughtful-antique-butterfly,0.610000,1.637889,0.954956,-0.193068,0.150222,0.201181,0.457740,0.739865,1.376021,1.782890,-0.997100,1.529480,-0.672221,-4.272466,-5.009409,-0.744667,5.088838,-1.950716,-5.996729
591733868257132539!,thoughtful-antique-butterfly,0.620000,1.645111,0.968443,-0.175208,0.139926,0.216472,0.450711,0.700462,1.319199,1.782746,-1.058666,1.523218,-0.731586,-3.933060,-5.083457,-0.395842,4.840504,-1.589135,-6.194763
591733868257132539!,thoughtful-antique-butterfly,0.630000,1.651922,0.981357,-0.157360,0.129007,0.231687,0.443081,0.657519,1.261333,1.779792,-1.120914,1.513993,-0.791667,-3.599152,-5.142397,-0.061422,4.591639,-1.239736,-6.369878
591733868257132539!,thoughtful-antique-butterfly,0.640000,1.658287,0.993687,-0.139552,0.117459,0.246798,0.434846,0.611121,1.202238,1.773988,-1.183726,1.501728,-0.852309,-3.268256,-5.185873,0.260167,4.340209,-0.900730,-6.522555
591733868257132539!,thoughtful-antique-butterfly,0.650000,1.664173,1.005419,-0.121813,0.105278,0.261772,0.425999,0.561372,1.141745,1.765287,-1.246963,1.486340,-0.913340,-2.937433,-5.213422,0.570804,4.083785,-0.569967,-6.653269
591733868257132539!,thoughtful-antique-butterfly,0.660000,1.669546,1.016537,-0.104173,0.092458,0.276579,0.416538,0.508400,1.079703,1.753637,-1.310463,1.467736,-0.974566,-2.603318,-5.224474,0.872680,3.819561,-0.244943,-6.762462
591733868257132539!,thoughtful-antique-butterfly,0.670000,1.674374,1.027023,-0.086663,0.079000,0.291182,0.406464,0.452354,1.015998,1.738976,-1.374019,1.445814,-1.035752,-2.262473,-5.217525,1.167611,3.544341,0.076661,-6.849166
591733868257132539!,thoughtful-antique-butterfly,0.680000,1.678627,1.036859,-0.069317,0.064906,0.305548,0.395778,0.393420,0.950544,1.721243,-1.437391,1.420474,-1.096632,-1.911111,-5.191021,1.457740,3.254623,0.397522,-6.912402
591733868257132539!,thoughtful-antique-butterfly,0.690000,1.682277,1.046027,-0.052165,0.050180,0.319640,0.384487,0.331839,0.883258,1.700394,-1.500320,1.391630,-1.156922,-1.544657,-5.144661,1.746579,2.946701,0.721524,-6.953268
591733868257132539!,thoughtful-antique-butterfly,0.700000,1.685300,1.054508,-0.035238,0.034827,0.333424,0.372597,0.267894,0.814101,1.676395,-1.562506,1.359206,-1.216307,-1.158416,-5.077839,2.037729,2.616647,1.052711,-6.972338
591733868257132539!,thoughtful-antique-butterfly,0.710000,1.687675,1.062281,-0.018568,0.018857,0.346863,0.360120,0.201917,0.743077,1.649225,-1.623612,1.323139,-1.274432,-0.747634,-4.989838,2.334977,2.260405,1.395355,-6.969899
591733868257132539!,thoughtful-antique-butterfly,0.720000,1.689384,1.069328,-0.002188,0.002283,0.359920,0.347070,0.134299,0.670243,1.618887,-1.683256,1.283390,-1.330905,-0.307590,-4.879960,2.642325,1.873910,1.753959,-6.946079
591733868257132539!,thoughtful-antique-butterfly,0.730000,1.690414,1.075630,0.013873,-0.014878,0.372558,0.333468,0.065489,0.595709,1.585414,-1.741016,1.239950,-1.385299,0.166258,-4.747622,2.963978,1.453227,2.133214,-6.900914
591733868257132539!,thoughtful-antique-butterfly,0.740000,1.690757,1.081170,0.029581,-0.032605,0.384739,0.319337,-0.003998,0.519650,1.548873,-1.796431,1.192846,-1.437149,0.678108,-4.592457,3.304293,0.994702,2.537930,-6.834408
591733868257132539!,thoughtful-antique-butterfly,0.750000,1.690410,1.085934,0.044908,-0.050870,0.396428,0.304705,-0.073583,0.442304,1.509379,-1.849003,1.142153,-1.485965,1.231621,-4.414408,3.667717,0.495147,2.972939,-6.746591
591733868257132539!,thoughtful-antique-butterfly,0.760000,1.689376,1.089909,0.059823,-0.069642,0.407587,0.289607,-0.142622,0.363984,1.467100,-1.898209,1.088000,-1.531229,1.829709,-4.213829,4.058675,-0.047962,3.442957,-6.637583
591733868257132539!,thoughtful-antique-butterfly,0.770000,1.687667,1.093086,0.074302,-0.088883,0.418185,0.274083,-0.210416,0.285071,1.422260,-1.943501,1.030580,-1.572413,2.474315,-3.991584,4.481454,-0.636283,3.952431,-6.507663
591733868257132539!,thoughtful-antique-butterfly,0.780000,1.685301,1.095462,0.088318,-0.108549,0.428187,0.258178,-0.276216,0.206021,1.375149,-1.984326,0.970149,-1.608987,3.166196,-3.749136,4.940048,-1.270393,4.505349,-6.357359
591733868257132539!,thoughtful-antique-butterfly,0.790000,1.682305,1.097037,0.101852,-0.128592,0.437566,0.241942,-0.339236,0.127356,1.326125,-2.020133,0.907038,-1.640429,3.904722,-3.488626,5.437984,-1.949603,5.105043,-6.187521
591733868257132539!,thoughtful-antique-butterfly,0.800000,1.678713,1.097817,0.114886,-0.148957,0.446296,0.225432,-0.398673,0.049662,1.275613,-2.050392,0.841650,-1.666246,4.687713,-3.212920,5.978138,-2.671787,5.753966,-5.999405
591733868257132539!,thoughtful-antique-butterfly,0.810000,1.674567,1.097816,0.127408,-0.169582,0.454357,0.208709,-0.453725,-0.026420,1.224104,-2.074607,0.774457,-1.685986,5.511323,-2.925624,6.562540,-3.433277,6.453489,-5.794735
591733868257132539!,thoughtful-antique-butterfly,0.820000,1.669921,1.097053,0.139412,-0.190404,0.461734,0.191838,-0.503614,-0.100213,1.172150,-2.092336,0.705998,-1.699258,6.369999,-2.631058,7.192192,-4.228804,7.203699,-5.575740
591733868257132539!,thoughtful-antique-butterfly,0.830000,1.664833,1.095554,0.150897,-0.211350,0.468416,0.174891,-0.547610,-0.171011,1.120354,-2.103203,0.636869,-1.705744,7.256520,-2.334167,7.866898,-5.051538,8.003245,-5.345163
591733868257132539!,thoughtful-antique-butterfly,0.840000,1.659370,1.093356,0.161869,-0.232348,0.474400,0.157940,-0.585060,-0.238107,1.069357,-2.106918,0.567710,-1.705216,8.162130,-2.040391,8.585141,-5.893200,8.849228,-5.106222
591733868257132539!,thoughtful-antique-butterfly,0.850000,1.653598,1.090504,0.172340,-0.253324,0.479691,0.141056,-0.615427,-0.300807,1.019808,-2.103274,0.499167,-1.697523,9.076484,-1.753321,9.342672,-6.744816,9.736211,-4.859186
591733868257132539!,thoughtful-antique-butterfly,0.860000,1.647581,1.087056,0.182326,-0.274204,0.484301,0.124308,-0.638265,-0.358487,0.972365,-2.092163,0.431882,-1.682608,9.988975,-1.477517,10.134898,-7.596746,10.658159,-4.606161
591733868257132539!,thoughtful-antique-butterfly,0.870000,1.641377,1.083077,0.191853,-0.294922,0.488251,0.107755,-0.653241,-0.410608,0.927668,-2.073572,0.366461,-1.660486,10.889029,-1.216880,10.956197,-8.439473,11.608081,-4.348786
591733868257132539!,thoughtful-antique-butterfly,0.880000,1.635047,1.078633,0.200950,-0.315414,0.491565,0.091456,-0.660103,-0.456712,0.886353,-2.047596,0.303503,-1.631285,11.766831,-0.978236,11.802277,-9.262909,12.579761,-4.093943
591733868257132539!,thoughtful-antique-butterfly,0.890000,1.628680,1.073780,0.209656,-0.335607,0.494269,0.075483,-0.658730,-0.496366,0.849044,-2.014451,0.243629,-1.595298,12.612403,-0.770942,12.669120,-10.055783,13.566706,-3.852903
591733868257132539!,thoughtful-antique-butterfly,0.900000,1.622360,1.068582,0.218013,-0.355429,0.496399,0.059904,-0.649202,-0.529186,0.816295,-1.974446,0.187400,-1.552916,13.415252,-0.600269,13.549339,-10.807687,14.559704,-3.631257
591733868257132539!,thoughtful-antique-butterfly,0.910000,1.616172,1.063107,0.226071,-0.374815,0.497991,0.044780,-0.631761,-0.554873,0.788577,-1.927974,0.135297,-1.504614,14.165523,-0.469121,14.434031,-11.509389,15.548441,-3.431852
591733868257132539!,thoughtful-antique-butterfly,0.920000,1.610194,1.057427,0.233884,-0.393701,0.499089,0.030170,-0.606789,-0.573236,0.766267,-1.875500,0.087710,-1.450944,14.854650,-0.378752,15.313767,-12.153112,16.522409,-3.256013
591733868257132539!,thoughtful-antique-butterfly,0.930000,1.604501,1.051613,0.241507,-0.412029,0.499740,0.016125,-0.574785,-0.584193,0.749643,-1.817547,0.044931,-1.392512,15.475719,-0.329054,16.179167,-12.732746,17.471468,-3.104006
591733868257132539!,thoughtful-antique-butterfly,0.940000,1.599157,1.045740,0.248997,-0.429750,0.499993,0.002687,-0.536333,-0.587773,0.738882,-1.754670,0.007147,-1.329954,16.023789,-0.318564,17.021335,-13.244128,18.386310,-2.975024
591733868257132539!,thoughtful-antique-butterfly,0.950000,1.594219,1.039880,0.256413,-0.446820,0.499898,-0.010110,-0.492078,-0.584105,0.734058,-1.687442,-0.025561,-1.263922,16.495883,-0.344896,17.832235,-13.684921,19.258775,-2.867713
591733868257132539!,thoughtful-antique-butterfly,0.960000,1.589746,1.034104,0.263816,-0.463197,0.499506,-0.022232,-0.442722,-0.573390,0.735143,-1.616445,-0.053190,-1.195092,16.890532,-0.405032,18.604580,-14.054166,20.081662,-2.780386
591733868257132539!,thoughtful-antique-butterfly,0.970000,1.585786,1.028480,0.271263,-0.478846,0.498866,-0.033653,-0.388995,-0.555906,0.742014,-1.542246,-0.075832,-1.124127,17.207941,-0.494959,19.331968,-14.352579,20.848953,-2.710382
591733868257132539!,thoughtful-antique-butterfly,0.980000,1.582368,1.023072,0.278809,-0.493745,0.498028,-0.044364,-0.331593,-0.532007,0.754471,-1.465375,-0.093679,-1.051626,17.450364,-0.609955,20.009545,-14.582783,21.556474,-2.654480
591733868257132539!,thoughtful-antique-butterfly,0.990000,1.579512,1.017937,0.286502,-0.507882,0.497035,-0.054367,-0.271181,-0.502085,0.772255,-1.386314,-0.106992,-0.978144,17.621404,-0.745274,20.633836,-14.748534,22.201551,-2.609649
591733868257132539!,thoughtful-antique-butterfly,1.000000,1.577249,1.013132,0.294393,-0.521235,0.495932,-0.063652,-0.208433,-0.466546,0.795023,-1.305517,-0.116057,-0.904237,17.724801,-0.896172,21.201712,-14.853735,22.781884,-2.572737
591733868257132539!,thoughtful-antique-butterfly,1.010000,1.575600,1.008708,0.302529,-0.533788,0.494757,-0.072216,-0.143986,-0.425816,0.822375,-1.223385,-0.121209,-0.830416,17.765021,-1.057786,21.710956,-14.902975,23.296190,-2.540375
591733868257132539!,thoughtful-antique-butterfly,1.020000,1.574583,1.004713,0.310956,-0.545527,0.493549,-0.080060,-0.078428,-0.380337,0.853870,-1.140270,-0.122817,-0.757136,17.747046,-1.225427,22.160260,-14.901267,23.744128,-2.509325
591733868257132539!,thoughtful-antique-butterfly,1.030000,1.574209,1.001193,0.319711,-0.556445,0.492339,-0.087191,-0.012294,-0.330559,0.889030,-1.056472,-0.121275,-0.684802,17.676149,-1.394755,22.549143,-14.853807,24.126176,-2.476679
591733868257132539!,thoughtful-antique-butterfly,1.040000,1.574482,0.998186,0.328828,-0.566533,0.491158,-0.093617,0.053941,-0.276927,0.927353,-0.972240,-0.116987,-0.613767,17.557702,-1.561892,22.877829,-14.765779,24.443469,-2.439966
591733868257132539!,thoughtful-antique-butterfly,1.050000,1.575405,0.995730,0.338337,-0.575787,0.490030,-0.099353,0.119857,-0.219882,0.968322,-0.887777,-0.110363,-0.544334,17.397011,-1.723482,23.147120,-14.642205,24.697650,-2.397208
591733868257132539!,thoughtful-antique-butterfly,1.060000,1.576972,0.993854,0.348262,-0.584205,0.488976,-0.104414,0.185087,-0.159850,1.011414,-0.803245,-0.101805,-0.476759,17.199186,-1.876705,23.358265,-14.487824,24.890724,-2.346931
591733868257132539!,thoughtful-antique-butterfly,1.070000,1.579178,0.992589,0.358622,-0.591786,0.488015,-0.108819,0.249316,-0.097245,1.056103,-0.718770,-0.091703,-0.411258,16.969044,-2.019278,23.512839,-14.307013,25.024925,-2.288156
591733868257132539!,thoughtful-antique-butterfly,1.080000,1.582012,0.991956,0.369429,-0.598530,0.487159,-0.112588,0.312272,-0.032461,1.101868,-0.634446,-0.080429,-0.348010,16.711048,-2.149421,23.612641,-14.103740,25.102615,-2.220358
591733868257132539!,thoughtful-antique-butterfly,1.090000,1.585461,0.991976,0.380694,-0.604437,0.486419,-0.115743,0.373725,0.034123,1.148196,-0.550349,-0.068330,-0.287162,16.429269,-2.265818,23.659606,-13.881543,25.126195,-2.143421
591733868257132539!,thoughtful-antique-butterfly,1.100000,1.589511,0.992666,0.392418,-0.609510,0.485802,-0.118308,0.433478,0.102143,1.194589,-0.466534,-0.055728,-0.228834,16.127375,-2.367569,23.655732,-13.643532,25.098045,-2.057583
