ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
652788322344326427!,talented-zippy-butterfly,0.140000,-1.579840,-0.725522,-0.582365,-0.796535,-0.993353,0.115105,3.260701,7.605799,3.036133,4.451419,0.376894,3.252572,23.231024,1.780793,-7.532998,9.921206
652788322344326427!,talented-zippy-butterfly,0.150000,-1.547257,-0.650871,-0.552457,-0.752724,-0.989154,0.146885,3.295490,7.404336,2.983660,4.358667,0.465741,3.136396,36.022238,0.750087,-11.416138,19.821003
652788322344326427!,talented-zippy-butterfly,0.160000,-1.514504,-0.578374,-0.523199,-0.709959,-0.984124,0.177480,3.299817,7.178359,2.910475,4.245212,0.543926,3.016055,44.014409,-0.143097,-14.058037,26.164356
652788322344326427!,talented-zippy-butterfly,0.170000,-1.481839,-0.508207,-0.494754,-0.668405,-0.978367,0.206877,3.281048,6.937985,2.823254,4.117218,0.612279,2.895604,48.061047,-0.891001,-15.653926,29.559660
652788322344326427!,talented-zippy-butterfly,0.180000,-1.449449,-0.440463,-0.467225,-0.628175,-0.971973,0.235092,3.245742,6.691282,2.727572,3.979901,0.671908,2.777963,49.064205,-1.499781,-16.420165,30.662785
652788322344326427!,talented-zippy-butterfly,0.190000,-1.417467,-0.375168,-0.440670,-0.589336,-0.965023,0.262165,3.199392,6.444290,2.627822,3.837423,0.724010,2.665059,47.874274,-1.983619,-16.566382,30.099856
652788322344326427!,talented-zippy-butterfly,0.200000,-1.385976,-0.312300,-0.415109,-0.551920,-0.957585,0.288151,3.146354,6.201223,2.527278,3.692924,0.769737,2.557993,45.226623,-2.360256,-16.277665,28.417243
652788322344326427!,talented-zippy-butterfly,0.210000,-1.355024,-0.251804,-0.390537,-0.515937,-0.949717,0.313110,3.089918,5.964777,2.428239,3.548638,0.810122,2.457241,41.713212,-2.647942,-15.705980,26.057996
652788322344326427!,talented-zippy-butterfly,0.220000,-1.324629,-0.193606,-0.366929,-0.481373,-0.941467,0.337105,3.032445,5.736464,2.332213,3.406061,0.846042,2.362829,37.780889,-2.863587,-14.968610,23.358776
652788322344326427!,talented-zippy-butterfly,0.230000,-1.294794,-0.137622,-0.344249,-0.448208,-0.932876,0.360197,2.975539,5.516939,2.240096,3.266120,0.878212,2.274485,33.746388,-3.021840,-14.151026,20.559839
652788322344326427!,talented-zippy-butterfly,0.240000,-1.265507,-0.083763,-0.322456,-0.416411,-0.923978,0.382445,2.920218,5.306268,2.152334,3.129331,0.907195,2.191765,29.819317,-3.134789,-13.312005,17.821481
652788322344326427!,talented-zippy-butterfly,0.250000,-1.236746,-0.031943,-0.301504,-0.385950,-0.914803,0.403900,2.867063,5.104150,2.069060,2.995929,0.933424,2.114136,26.126879,-3.212042,-12.489376,15.242104
652788322344326427!,talented-zippy-butterfly,0.260000,-1.208491,0.017919,-0.281349,-0.356792,-0.905376,0.424611,2.816339,4.910077,1.990198,2.865970,0.957224,2.041039,22.736542,-3.261004,-11.705437,12.874995
652788322344326427!,talented-zippy-butterfly,0.270000,-1.180714,0.065901,-0.261948,-0.328902,-0.895720,0.444619,2.768099,4.723448,1.915539,2.739409,0.978830,1.971931,19.674887,-3.287235,-10.971546,10.742373
652788322344326427!,talented-zippy-butterfly,0.280000,-1.153394,0.112072,-0.243261,-0.302246,-0.885856,0.463960,2.722253,4.543645,1.844803,2.616148,0.998413,1.906306,16.942189,-3.294813,-10.291744,8.846308
652788322344326427!,talented-zippy-butterfly,0.290000,-1.126506,0.156495,-0.225251,-0.276794,-0.875804,0.482667,2.678620,4.370078,1.777669,2.496073,1.016091,1.843706,14.523051,-3.286661,-9.665465,7.176729
652788322344326427!,talented-zippy-butterfly,0.300000,-1.100030,0.199231,-0.207883,-0.252513,-0.865582,0.500767,2.636968,4.202214,1.713810,2.379074,1.031943,1.783727,12.393748,-3.264831,-9.089446,5.716978
652788322344326427!,talented-zippy-butterfly,0.310000,-1.073949,0.240331,-0.191127,-0.229376,-0.855209,0.518284,2.597040,4.039582,1.652901,2.265057,1.046023,1.726019,10.527044,-3.230731,-8.559043,4.447457
652788322344326427!,talented-zippy-butterfly,0.320000,-1.048247,0.279845,-0.174955,-0.207352,-0.844701,0.535238,2.558568,3.881782,1.594633,2.153948,1.058361,1.670281,8.895151,-3.185306,-8.069065,3.347903
652788322344326427!,talented-zippy-butterfly,0.330000,-1.022912,0.317819,-0.159344,-0.186414,-0.834077,0.551648,2.521286,3.728479,1.538718,2.045698,1.068974,1.616261,7.471412,-3.129179,-7.614302,2.398679
652788322344326427!,talented-zippy-butterfly,0.340000,-0.997934,0.354294,-0.144273,-0.166535,-0.823354,0.567529,2.484938,3.579399,1.484891,1.940276,1.077871,1.563743,6.231147,-3.062758,-7.189818,1.581439
652788322344326427!,talented-zippy-butterfly,0.350000,-0.973306,0.389310,-0.129721,-0.147686,-0.812548,0.582895,2.449281,3.434322,1.432912,1.837673,1.085055,1.512553,5.151959,-2.986316,-6.791103,0.879389
652788322344326427!,talented-zippy-butterfly,0.360000,-0.949023,0.422905,-0.115673,-0.129840,-0.801677,0.597757,2.414090,3.293076,1.382567,1.737896,1.090524,1.462547,4.213746,-2.900049,-6.414138,0.277314
652788322344326427!,talented-zippy-butterfly,0.370000,-0.925082,0.455116,-0.102114,-0.112971,-0.790759,0.612128,2.379156,3.155527,1.333666,1.640962,1.094277,1.413608,3.398541,-2.804121,-6.055399,-0.238521
652788322344326427!,talented-zippy-butterfly,0.380000,-0.901483,0.485978,-0.089032,-0.097050,-0.779810,0.626017,2.344293,3.021576,1.286042,1.546900,1.096314,1.365645,2.690284,-2.698691,-5.711839,-0.680519
652788322344326427!,talented-zippy-butterfly,0.390000,-0.878227,0.515525,-0.076414,-0.082050,-0.768848,0.639432,2.309331,2.891153,1.239551,1.455747,1.096638,1.318588,2.074582,-2.583937,-5.380844,-1.059919
652788322344326427!,talented-zippy-butterfly,0.400000,-0.855317,0.543792,-0.064252,-0.067942,-0.757889,0.652383,2.274123,2.764211,1.194073,1.367542,1.095257,1.272387,1.538476,-2.460069,-5.060196,-1.386950
652788322344326427!,talented-zippy-butterfly,0.410000,-0.832756,0.570810,-0.052537,-0.054697,-0.746952,0.664878,2.238543,2.640721,1.149508,1.282326,1.092182,1.227005,1.070241,-2.327337,-4.748026,-1.670968
652788322344326427!,talented-zippy-butterfly,0.420000,-0.810550,0.596614,-0.041261,-0.042287,-0.736054,0.676923,2.202483,2.520668,1.105775,1.200141,1.087432,1.182421,0.659211,-2.186034,-4.442775,-1.920569
652788322344326427!,talented-zippy-butterfly,0.430000,-0.788706,0.621236,-0.030417,-0.030682,-0.725210,0.688528,2.165857,2.404049,1.062813,1.121025,1.081031,1.138624,0.295646,-2.036501,-4.143150,-2.143672
652788322344326427!,talented-zippy-butterfly,0.440000,-0.767232,0.644709,-0.019999,-0.019853,-0.714439,0.699698,2.128599,2.290872,1.020579,1.045014,1.073010,1.095615,-0.029449,-1.879120,-3.848085,-2.347651
652788322344326427!,talented-zippy-butterfly,0.450000,-0.746136,0.667066,-0.010001,-0.009770,-0.703756,0.710441,2.090662,2.181147,0.979047,0.972139,1.063409,1.053402,-0.324373,-1.714314,-3.556711,-2.539347
652788322344326427!,talented-zippy-butterfly,0.460000,-0.725427,0.688338,-0.000419,-0.000403,-0.693179,0.720765,2.052018,2.074888,0.938205,0.902424,1.052273,1.012000,-0.596709,-1.542548,-3.268344,-2.725037
652788322344326427!,talented-zippy-butterfly,0.470000,-0.705114,0.708559,0.008754,0.008279,-0.682724,0.730677,2.012656,1.972113,0.898056,0.835886,1.039659,0.971428,-0.853464,-1.364319,-2.982446,-2.910528
652788322344326427!,talented-zippy-butterfly,0.480000,-0.685209,0.727760,0.017521,0.016304,-0.672405,0.740183,1.972582,1.872838,0.858617,0.772535,1.025627,0.931711,-1.101148,-1.180155,-2.698598,-3.101209
652788322344326427!,talented-zippy-butterfly,0.490000,-0.665723,0.745973,0.025888,0.023702,-0.662240,0.749292,1.931821,1.777079,0.819915,0.712373,1.010247,0.892879,-1.345863,-0.990614,-2.416470,-3.302108
652788322344326427!,talented-zippy-butterfly,0.500000,-0.646667,0.763228,0.033857,0.030503,-0.652244,0.758009,1.890412,1.684852,0.781989,0.655396,0.993598,0.854962,-1.593424,-0.796281,-2.135791,-3.517977
652788322344326427!,talented-zippy-butterfly,0.510000,-0.628057,0.779556,0.041433,0.036734,-0.642433,0.766342,1.848411,1.596174,0.744887,0.601592,0.975766,0.817996,-1.849534,-0.597775,-1.856313,-3.753418
652788322344326427!,talented-zippy-butterfly,0.520000,-0.609908,0.794982,0.048616,0.042421,-0.632824,0.774296,1.805889,1.511062,0.708666,0.550943,0.956847,0.782021,-2.120058,-0.395751,-1.577761,-4.013088
652788322344326427!,talented-zippy-butterfly,0.530000,-0.592225,0.809544,0.055417,0.047599,-0.623428,0.781881,1.762926,1.429501,0.673386,0.503408,0.936934,0.747058,-2.405296,-0.190739,-1.300763,-4.297246
652788322344326427!,talented-zippy-butterfly,0.540000,-0.574983,0.823304,0.061868,0.052317,-0.614241,0.789118,1.719583,1.351401,0.639101,0.458901,0.916091,0.713075,-2.694349,0.017096,-1.027652,-4.597344
652788322344326427!,talented-zippy-butterfly,0.550000,-0.558206,0.836279,0.067964,0.056592,-0.605283,0.796010,1.675944,1.276766,0.605868,0.417384,0.894423,0.680116,-3.001083,0.227024,-0.756397,-4.923861
652788322344326427!,talented-zippy-butterfly,0.560000,-0.541883,0.848517,0.073726,0.060465,-0.596556,0.802571,1.632086,1.205526,0.573747,0.378775,0.872008,0.648169,-3.320301,0.438747,-0.488254,-5.272505
652788322344326427!,talented-zippy-butterfly,0.570000,-0.525990,0.860070,0.079183,0.063976,-0.588054,0.808821,1.588070,1.137574,0.542788,0.342976,0.848905,0.617197,-3.644016,0.652146,-0.224747,-5.636722
652788322344326427!,talented-zippy-butterfly,0.580000,-0.510528,0.870972,0.084345,0.067153,-0.579784,0.814770,1.543962,1.072848,0.513039,0.309906,0.825192,0.587200,-3.977598,0.866824,0.035028,-6.020157
652788322344326427!,talented-zippy-butterfly,0.590000,-0.495497,0.881254,0.089226,0.070021,-0.571750,0.820428,1.499837,1.011287,0.484552,0.279487,0.800946,0.558174,-4.324419,1.082403,0.291617,-6.424875
652788322344326427!,talented-zippy-butterfly,0.600000,-0.480899,0.890945,0.093837,0.072607,-0.563959,0.825803,1.455773,0.952829,0.457379,0.251637,0.776247,0.530117,-4.686464,1.298524,0.545337,-6.851824
652788322344326427!,talented-zippy-butterfly,0.610000,-0.466733,0.900077,0.098191,0.074934,-0.556414,0.830905,1.411853,0.897412,0.431571,0.226274,0.751173,0.503022,-5.064743,1.514848,0.796366,-7.301149
652788322344326427!,talented-zippy-butterfly,0.620000,-0.452997,0.908678,0.102302,0.077027,-0.549119,0.835744,1.368158,0.844970,0.407176,0.203317,0.725799,0.476880,-5.459565,1.731060,1.044803,-7.772404
652788322344326427!,talented-zippy-butterfly,0.630000,-0.439689,0.916778,0.106183,0.078910,-0.542076,0.840330,1.324769,0.795435,0.384240,0.182679,0.700198,0.451681,-5.870720,1.946867,1.290698,-8.264695
652788322344326427!,talented-zippy-butterfly,0.640000,-0.426806,0.924405,0.109850,0.080603,-0.535287,0.844670,1.281764,0.748735,0.362802,0.164278,0.674442,0.427409,-6.297613,2.162001,1.534081,-8.776784
652788322344326427!,talented-zippy-butterfly,0.650000,-0.414344,0.931585,0.113316,0.082129,-0.528754,0.848775,1.239219,0.704798,0.342900,0.148028,0.648595,0.404049,-6.739353,2.376214,1.774976,-9.307170
652788322344326427!,talented-zippy-butterfly,0.660000,-0.402298,0.938346,0.116598,0.083509,-0.522477,0.852653,1.197205,0.663549,0.324562,0.133846,0.622720,0.381581,-7.194828,2.589280,2.013411,-9.854144
652788322344326427!,talented-zippy-butterfly,0.670000,-0.390664,0.944714,0.119710,0.084761,-0.516456,0.856314,1.155790,0.624912,0.307816,0.121648,0.596874,0.359984,-7.662755,2.800998,2.249423,-10.415838
652788322344326427!,talented-zippy-butterfly,0.680000,-0.379435,0.950714,0.122668,0.085906,-0.510691,0.859764,1.115036,0.588810,0.292680,0.111354,0.571112,0.339235,-8.141723,3.011184,2.483067,-10.990265
652788322344326427!,talented-zippy-butterfly,0.690000,-0.368605,0.956371,0.125488,0.086962,-0.505182,0.863013,1.075003,0.555165,0.279168,0.102885,0.545481,0.319308,-8.630229,3.219676,2.714408,-11.575350
652788322344326427!,talented-zippy-butterfly,0.700000,-0.358163,0.961709,0.128187,0.087946,-0.499923,0.866070,1.035739,0.523896,0.267288,0.096164,0.520020,0.300172,-9.125421,3.426365,2.943290,-12.168014
652788322344326427!,talented-zippy-butterfly,0.710000,-0.348100,0.966754,0.130782,0.088875,-0.494913,0.868942,0.997284,0.494920,0.257041,0.091118,0.494763,0.281796,-9.624903,3.631160,3.169668,-12.765528
652788322344326427!,talented-zippy-butterfly,0.720000,-0.338391,0.971534,0.133292,0.089766,-0.490140,0.871644,0.959653,0.468138,0.248421,0.087679,0.469717,0.264129,-10.120060,3.834164,3.392300,-13.360649
652788322344326427!,talented-zippy-butterfly,0.730000,-0.329035,0.976067,0.135731,0.090633,-0.485603,0.874180,0.922874,0.443477,0.241414,0.085778,0.444913,0.247147,-10.615250,4.035218,3.612518,-13.955717
652788322344326427!,talented-zippy-butterfly,0.740000,-0.320026,0.980371,0.138111,0.091490,-0.481303,0.876554,0.886981,0.420872,0.236005,0.085353,0.420377,0.230823,-11.112043,4.234191,3.831086,-14.550980
652788322344326427!,talented-zippy-butterfly,0.750000,-0.311360,0.984465,0.140449,0.092350,-0.477240,0.878773,0.852005,0.400262,0.232176,0.086351,0.396134,0.215131,-11.610441,4.430973,4.048450,-15.145517
652788322344326427!,talented-zippy-butterfly,0.760000,-0.303030,0.988366,0.142758,0.093228,-0.473412,0.880841,0.817974,0.381584,0.229907,0.088720,0.372202,0.200042,-12.109586,4.625479,4.264893,-15.737774
652788322344326427!,talented-zippy-butterfly,0.770000,-0.295029,0.992093,0.145053,0.094135,-0.469817,0.882764,0.784913,0.364780,0.229172,0.092416,0.348595,0.185527,-12.608169,4.817642,4.480607,-16.325882
652788322344326427!,talented-zippy-butterfly,0.780000,-0.287349,0.995662,0.147348,0.095086,-0.466454,0.884546,0.752841,0.349793,0.229941,0.097396,0.325323,0.171555,-13.104682,5.007411,4.695750,-16.907848
652788322344326427!,talented-zippy-butterfly,0.790000,-0.279980,0.999092,0.149659,0.096092,-0.463319,0.886192,0.721771,0.336568,0.232179,0.103624,0.302390,0.158096,-13.597550,5.194752,4.910463,-17.481659
652788322344326427!,talented-zippy-butterfly,0.800000,-0.272915,1.002399,0.152000,0.097166,-0.460410,0.887707,0.691712,0.325052,0.235847,0.111070,0.279797,0.145117,-14.085216,5.379647,5.124890,-18.045353
652788322344326427!,talented-zippy-butterfly,0.810000,-0.266144,1.005600,0.154384,0.098320,-0.457724,0.889095,0.662666,0.315196,0.240898,0.119705,0.257540,0.132587,-14.566186,5.562089,5.339180,-18.597052
652788322344326427!,talented-zippy-butterfly,0.820000,-0.259657,1.008710,0.156825,0.099566,-0.455258,0.890360,0.634632,0.306953,0.247285,0.129508,0.235612,0.120473,-15.039051,5.742085,5.553488,-19.134982
652788322344326427!,talented-zippy-butterfly,0.830000,-0.253446,1.011745,0.159336,0.100916,-0.453010,0.891506,0.607602,0.300280,0.254954,0.140462,0.214001,0.108743,-15.502518,5.919651,5.767981,-19.657501
652788322344326427!,talented-zippy-butterfly,0.840000,-0.247501,1.014722,0.161931,0.102381,-0.450977,0.892536,0.581565,0.295137,0.263846,0.152554,0.192695,0.097364,-15.955392,6.094813,5.982834,-20.163085
652788322344326427!,talented-zippy-butterfly,0.850000,-0.241811,1.017654,0.164620,0.103973,-0.449156,0.893453,0.556503,0.291488,0.273900,0.165778,0.171677,0.086305,-16.396534,6.267608,6.198209,-20.650302
652788322344326427!,talented-zippy-butterfly,0.860000,-0.236369,1.020558,0.167416,0.105704,-0.447545,0.894261,0.532396,0.289301,0.285050,0.180130,0.150926,0.075533,-16.824915,6.438078,6.414273,-21.117854
652788322344326427!,talented-zippy-butterfly,0.870000,-0.231165,1.023447,0.170330,0.107585,-0.446142,0.894962,0.509217,0.288546,0.297226,0.195614,0.130422,0.065016,-17.239604,6.606274,6.631188,-21.564567
652788322344326427!,talented-zippy-butterfly,0.880000,-0.226190,1.026335,0.173371,0.109628,-0.444945,0.895558,0.486935,0.289201,0.310355,0.212236,0.110142,0.054722,-17.639762,6.772251,6.849111,-21.989389
652788322344326427!,talented-zippy-butterfly,0.890000,-0.221433,1.029237,0.176549,0.111844,-0.443949,0.896052,0.465512,0.291244,0.324362,0.230011,0.090055,0.044618,-18.023211,6.936090,7.067852,-22.390406
652788322344326427!,talented-zippy-butterfly,0.900000,-0.216884,1.032167,0.179869,0.114241,-0.443151,0.896447,0.444903,0.294657,0.339170,0.248956,0.070130,0.034668,-18.388143,7.097877,7.287255,-22.766056
652788322344326427!,talented-zippy-butterfly,0.910000,-0.212535,1.035137,0.183340,0.116833,-0.442551,0.896743,0.425061,0.299427,0.354692,0.269091,0.050340,0.024843,-18.735173,7.257662,7.507695,-23.116525
652788322344326427!,talented-zippy-butterfly,0.920000,-0.208381,1.038162,0.186969,0.119631,-0.442147,0.896943,0.405936,0.305544,0.370839,0.290438,0.030658,0.015113,-19.064545,7.415492,7.729430,-23.441763
652788322344326427!,talented-zippy-butterfly,0.930000,-0.204414,1.041254,0.190761,0.122648,-0.441939,0.897045,0.387477,0.313006,0.387517,0.313023,0.011058,0.005448,-19.376281,7.571408,7.952633,-23.741601
652788322344326427!,talented-zippy-butterfly,0.940000,-0.200628,1.044428,0.194723,0.125898,-0.441926,0.897051,0.369629,0.321814,0.404630,0.336879,-0.008483,-0.004179,-19.670352,7.725444,8.177437,-24.015871
652788322344326427!,talented-zippy-butterfly,0.950000,-0.197018,1.047696,0.198857,0.129392,-0.442109,0.896962,0.352330,0.331969,0.422079,0.362038,-0.027991,-0.013796,-19.946299,7.877625,8.403818,-24.264155
652788322344326427!,talented-zippy-butterfly,0.960000,-0.193578,1.051073,0.203167,0.133145,-0.442486,0.896775,0.335516,0.343482,0.439758,0.388537,-0.047487,-0.023431,-20.204038,8.027962,8.631807,-24.486336
652788322344326427!,talented-zippy-butterfly,0.970000,-0.190306,1.054573,0.207656,0.137171,-0.443060,0.896492,0.319120,0.356361,0.457556,0.416414,-0.066991,-0.033108,-20.443365,8.176450,8.861358,-24.682257
652788322344326427!,talented-zippy-butterfly,0.980000,-0.187196,1.058208,0.212324,0.141484,-0.443830,0.896111,0.303067,0.370621,0.475360,0.445708,-0.086522,-0.042853,-20.664057,8.323064,9.092363,-24.851790
652788322344326427!,talented-zippy-butterfly,0.990000,-0.184246,1.061995,0.217171,0.146099,-0.444798,0.895631,0.287280,0.386276,0.493050,0.476461,-0.106095,-0.052690,-20.865884,8.467756,9.324659,-24.994844
652788322344326427!,talented-zippy-butterfly,1.000000,-0.181454,1.065946,0.222196,0.151032,-0.445963,0.895052,0.271673,0.403344,0.510500,0.508712,-0.125723,-0.062642,-21.048617,8.610447,9.558022,-25.111371
652788322344326427!,talented-zippy-butterfly,1.010000,-0.178819,1.070077,0.227396,0.156299,-0.447327,0.894371,0.256158,0.421842,0.527580,0.542501,-0.145414,-0.072730,-21.212039,8.751027,9.792159,-25.201370
652788322344326427!,talented-zippy-butterfly,1.020000,-0.176339,1.074402,0.232767,0.161916,-0.448890,0.893587,0.240642,0.441789,0.544153,0.577866,-0.165173,-0.082974,-21.355944,8.889347,10.026711,-25.264892
652788322344326427!,talented-zippy-butterfly,1.030000,-0.174016,1.078937,0.238304,0.167898,-0.450655,0.892698,0.225024,0.463202,0.560077,0.614842,-0.185001,-0.093393,-21.480155,9.025216,10.261243,-25.302039
652788322344326427!,talented-zippy-butterfly,1.040000,-0.171852,1.083696,0.244001,0.174264,-0.452621,0.891703,0.209200,0.486099,0.575203,0.653460,-0.204894,-0.104003,-21.584524,9.158391,10.495243,-25.312979
652788322344326427!,talented-zippy-butterfly,1.050000,-0.169848,1.088696,0.249847,0.181031,-0.454790,0.890599,0.193060,0.510492,0.589378,0.693746,-0.224842,-0.114817,-21.668948,9.288575,10.728113,-25.297945
652788322344326427!,talented-zippy-butterfly,1.060000,-0.168008,1.093952,0.255834,0.188216,-0.457163,0.889383,0.176490,0.536393,0.602442,0.735719,-0.244831,-0.125848,-21.733378,9.415408,10.959170,-25.257247
652788322344326427!,talented-zippy-butterfly,1.070000,-0.166338,1.099479,0.261949,0.195836,-0.459739,0.888054,0.159373,0.563807,0.614231,0.779390,-0.264838,-0.137105,-21.777838,9.538465,11.187636,-25.191283
652788322344326427!,talented-zippy-butterfly,1.080000,-0.164843,1.105293,0.268180,0.203910,-0.462520,0.886609,0.141585,0.592734,0.624573,0.824761,-0.284838,-0.148592,-21.802442,9.657245,11.412637,-25.100556
652788322344326427!,talented-zippy-butterfly,1.090000,-0.163531,1.111411,0.274510,0.212456,-0.465506,0.885045,0.123001,0.623165,0.633294,0.871820,-0.304794,-0.160312,-21.807414,9.771166,11.633200,-24.985687
652788322344326427!,talented-zippy-butterfly,1.100000,-0.162410,1.117847,0.280924,0.221491,-0.468696,0.883360,0.103495,0.655084,0.640217,0.920545,-0.324667,-0.172263,-21.793117,9.879561,11.848245,-24.847439
652788322344326427!,talented-zippy-butterfly,1.110000,-0.161491,1.124618,0.287401,0.231032,-0.472089,0.881551,0.082938,0.688463,0.645160,0.970895,-0.344405,-0.184436,-21.760075,9.981674,12.056591,-24.686739
652788322344326427!,talented-zippy-butterfly,1.120000,-0.160783,1.131737,0.293921,0.241095,-0.475682,0.879617,0.061202,0.723265,0.647949,1.022820,-0.363964,-0.196826,-21.708037,10.076644,12.256714,-24.503994
652788322344326427!,talented-zippy-butterfly,1.130000,-0.160299,1.139214,0.300455,0.251686,-0.479470,0.877558,0.038158,0.759438,0.648421,1.076252,-0.383307,-0.209427,-21.636302,10.163509,12.446826,-24.299339
652788322344326427!,talented-zippy-butterfly,1.140000,-0.160052,1.147061,0.306981,0.262822,-0.483451,0.875372,0.013681,0.796912,0.646394,1.131094,-0.402364,-0.222218,-21.547601,10.241221,12.625774,-24.075480
652788322344326427!,talented-zippy-butterfly,1.150000,-0.160057,1.155294,0.313473,0.274516,-0.487620,0.873056,-0.012348,0.835598,0.641691,1.187227,-0.421060,-0.235171,-21.444488,10.308631,12.792199,-23.835052
652788322344326427!,talented-zippy-butterfly,1.160000,-0.160331,1.163923,0.319903,0.286782,-0.491975,0.870609,-0.040037,0.875393,0.634143,1.244506,-0.439308,-0.248250,-21.329562,10.364494,12.944588,-23.580793
652788322344326427!,talented-zippy-butterfly,1.170000,-0.160890,1.172960,0.326242,0.299632,-0.496511,0.868030,-0.069481,0.916172,0.623590,1.302760,-0.457018,-0.261413,-21.205624,10.407468,13.081301,-23.315667
652788322344326427!,talented-zippy-butterfly,1.180000,-0.161754,1.182416,0.332460,0.313075,-0.501223,0.865318,-0.100764,0.957791,0.609886,1.361791,-0.474087,-0.274608,-21.075777,10.436125,13.200599,-23.042950
652788322344326427!,talented-zippy-butterfly,1.190000,-0.162940,1.192299,0.338526,0.327121,-0.506104,0.862472,-0.133949,1.000084,0.592899,1.421371,-0.490407,-0.287774,-20.943502,10.448957,13.300664,-22.766297
652788322344326427!,talented-zippy-butterfly,1.200000,-0.164468,1.202619,0.344406,0.341777,-0.511147,0.859493,-0.169078,1.042860,0.572519,1.481243,-0.505865,-0.300841,-20.812695,10.444390,13.379620,-22.489777
652788322344326427!,talented-zippy-butterfly,1.210000,-0.166354,1.213351,0.350054,0.357008,-0.516328,0.856391,-0.206191,1.085934,0.548735,1.541184,-0.520481,-0.313804,-20.685928,10.420796,13.435261,-22.216427
652788322344326427!,talented-zippy-butterfly,1.220000,-0.168621,1.224516,0.355444,0.372838,-0.521648,0.853161,-0.245275,1.129059,0.521440,1.600843,-0.534054,-0.326536,-20.571412,10.376565,13.466417,-21.953838
652788322344326427!,talented-zippy-butterfly,1.230000,-0.171287,1.236114,0.360541,0.389261,-0.527096,0.849806,-0.286291,1.171986,0.490612,1.659885,-0.546472,-0.338952,-20.474911,10.310068,13.471348,-21.707790
652788322344326427!,talented-zippy-butterfly,1.240000,-0.174372,1.248140,0.365310,0.406270,-0.532659,0.846330,-0.329170,1.214446,0.456268,1.717952,-0.557623,-0.350954,-20.402793,10.219706,13.448416,-21.484630
