ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
2290137256892956843!,talented-antique-butterfly,0.430000,-0.509617,-0.904963,0.332085,-0.365021,0.882863,0.469631,-2.780596,0.627618,-2.359206,-0.029275,1.300054,-2.443983,-5.168280,-5.177313,-5.157918,6.562547,-6.763924,-8.716666
2290137256892956843!,talented-antique-butterfly,0.440000,-0.536692,-0.899058,0.308906,-0.365238,0.895825,0.444408,-2.645814,0.573952,-2.281190,-0.003632,1.283858,-2.587964,-4.956390,-4.926849,-5.397428,6.361216,-6.965659,-8.618083
2290137256892956843!,talented-antique-butterfly,0.450000,-0.562454,-0.893686,0.286505,-0.365226,0.908565,0.417743,-2.516268,0.518231,-2.203204,0.015300,1.256925,-2.733737,-4.821573,-4.643705,-5.708944,6.207853,-7.238126,-8.439444
2290137256892956843!,talented-antique-butterfly,0.460000,-0.586956,-0.888869,0.264878,-0.365057,0.920977,0.389617,-2.392561,0.460351,-2.125978,0.026828,1.218838,-2.881089,-4.768474,-4.326452,-6.095581,6.105358,-7.584386,-8.176040
2290137256892956843!,talented-antique-butterfly,0.470000,-0.610260,-0.884633,0.244014,-0.364810,0.932946,0.360016,-2.275414,0.400197,-2.050341,0.030315,1.169156,-3.029753,-4.800101,-3.973799,-6.559507,6.055477,-8.006502,-7.824247
2290137256892956843!,talented-antique-butterfly,0.480000,-0.632433,-0.881002,0.223893,-0.364567,0.944355,0.328927,-2.165668,0.337658,-1.977230,0.025200,1.107410,-3.179398,-4.917002,-3.584657,-7.101465,6.058211,-8.505032,-7.382053
2290137256892956843!,talented-antique-butterfly,0.490000,-0.653555,-0.878003,0.204485,-0.364419,0.955082,0.296341,-2.064288,0.272643,-1.907690,0.011017,1.033105,-3.329614,-5.116430,-3.158235,-7.720257,6.111238,-9.078494,-6.849645
2290137256892956843!,talented-antique-butterfly,0.500000,-0.673712,-0.875662,0.185748,-0.364459,0.964999,0.262253,-1.972352,0.205102,-1.842883,-0.012567,0.945714,-3.479898,-5.391529,-2.694199,-8.412208,6.209358,-9.722816,-6.230053
2290137256892956843!,talented-antique-butterfly,0.510000,-0.693004,-0.874008,0.167630,-0.364784,0.973973,0.226664,-1.891046,0.135051,-1.784083,-0.045727,0.844692,-3.629630,-5.730564,-2.192860,-9.170612,6.343989,-10.430778,-5.529824
2290137256892956843!,talented-antique-butterfly,0.520000,-0.711543,-0.873070,0.150064,-0.365494,0.981865,0.189580,-1.821640,0.062597,-1.732668,-0.088432,0.729473,-3.778048,-6.116161,-1.655401,-9.985158,6.502676,-11.191442,-4.759730
2290137256892956843!,talented-antique-butterfly,0.530000,-0.729452,-0.872878,0.132971,-0.366689,0.988532,0.151013,-1.765461,-0.012033,-1.690111,-0.140411,0.599483,-3.924222,-6.524347,-1.084063,-10.841282,6.668438,-11.989487,-3.935524
2290137256892956843!,talented-antique-butterfly,0.540000,-0.746828,-0.873659,0.116284,-0.368646,0.993839,0.110829,-1.724284,-0.088783,-1.658401,-0.201382,0.453498,-4.066667,-6.883480,-0.472627,-11.706423,6.786837,-12.788066,-3.088064
2290137256892956843!,talented-antique-butterfly,0.550000,-0.763891,-0.875173,0.099844,-0.371226,0.997598,0.069271,-1.698920,-0.166485,-1.638582,-0.269900,0.291946,-4.204410,-7.222600,0.156519,-12.577508,6.885737,-13.589008,-2.230240
2290137256892956843!,talented-antique-butterfly,0.560000,-0.780808,-0.877363,0.083519,-0.374433,0.999650,0.026445,-1.690271,-0.244289,-1.631861,-0.344671,0.114708,-4.336125,-7.513076,0.793122,-13.430882,6.947058,-14.368955,-1.390513
2290137256892956843!,talented-antique-butterfly,0.570000,-0.797738,-0.880282,0.067181,-0.378372,0.999845,-0.017623,-1.699294,-0.321420,-1.639637,-0.424225,-0.078613,-4.460029,-7.691196,1.431642,-14.228326,6.925582,-15.087625,-0.610337
2290137256892956843!,talented-antique-butterfly,0.580000,-0.814855,-0.883946,0.050684,-0.383104,0.998022,-0.062868,-1.726667,-0.396755,-1.663110,-0.506593,-0.288133,-4.574108,-7.701855,2.060959,-14.931383,6.784004,-15.705765,0.066511
2290137256892956843!,talented-antique-butterfly,0.590000,-0.832342,-0.888337,0.033867,-0.388654,0.994021,-0.109185,-1.772666,-0.468891,-1.703165,-0.589373,-0.513637,-4.676159,-7.496188,2.665649,-15.500958,6.490784,-16.184423,0.594411
2290137256892956843!,talented-antique-butterfly,0.600000,-0.850384,-0.893422,0.016561,-0.395017,0.987686,-0.156447,-1.837102,-0.536245,-1.760316,-0.669809,-0.754574,-4.763793,-7.027698,3.227595,-15.896472,6.016810,-16.483662,0.925976
2290137256892956843!,talented-antique-butterfly,0.610000,-0.869162,-0.899146,-0.001405,-0.402158,0.978867,-0.204500,-1.919239,-0.597104,-1.834615,-0.744860,-1.009999,-4.834496,-6.254868,3.726429,-16.077422,5.337153,-16.564150,1.014141
2290137256892956843!,talented-antique-butterfly,0.620000,-0.888846,-0.905439,-0.020199,-0.410006,0.967424,-0.253162,-2.017738,-0.649706,-1.925576,-0.811295,-1.278521,-4.885695,-5.143590,4.140251,-16.005119,4.432617,-16.388887,0.814507
2290137256892956843!,talented-antique-butterfly,0.630000,-0.909590,-0.912210,-0.039985,-0.418461,0.953237,-0.302225,-2.130620,-0.692333,-2.032120,-0.865814,-1.558263,-4.914855,-3.669886,4.446523,-15.644778,3.291467,-15.925270,0.288003
2290137256892956843!,talented-antique-butterfly,0.640000,-0.931525,-0.919352,-0.060909,-0.427387,0.936204,-0.351457,-2.255259,-0.723415,-2.152544,-0.905186,-1.846848,-4.919589,-1.822604,4.623132,-14.967819,1.911096,-15.147353,-0.596302
2290137256892956843!,talented-antique-butterfly,0.650000,-0.954751,-0.926744,-0.083099,-0.436617,0.916252,-0.400603,-2.388414,-0.741639,-2.284521,-0.926406,-2.141401,-4.897775,0.394260,4.649633,-13.954256,0.299402,-14.038155,-1.858467
2290137256892956843!,talented-antique-butterfly,0.660000,-0.979334,-0.934253,-0.106657,-0.445956,0.893337,-0.449387,-2.526303,-0.746064,-2.425144,-0.926854,-2.438595,-4.847693,2.959751,4.508582,-12.595031,-1.524222,-12.591890,-3.505199
2290137256892956843!,talented-antique-butterfly,0.670000,-1.005300,-0.941739,-0.131650,-0.455184,0.867453,-0.497518,-2.664709,-0.736204,-2.571006,-0.904456,-2.734722,-4.768152,5.834547,4.186848,-10.894272,-3.528146,-10.816114,-5.527746
2290137256892956843!,talented-antique-butterfly,0.680000,-1.032632,-0.949074,-0.158116,-0.464076,0.838628,-0.544705,-2.799131,-0.712174,-2.718352,-0.857828,-3.025801,-4.658524,8.967119,3.678051,-8.868722,-5.673621,-8.730542,-7.902601
2290137256892956843!,talented-antique-butterfly,0.690000,-1.061254,-0.956041,-0.186029,-0.472325,0.806950,-0.590620,-2.924965,-0.674312,-2.863065,-0.786313,-3.307785,-4.519347,12.253547,2.976186,-6.563738,-7.883378,-6.385913,-10.577964
2290137256892956843!,talented-antique-butterfly,0.700000,-1.091069,-0.962550,-0.215353,-0.479723,0.772520,-0.634991,-3.037722,-0.624139,-3.001269,-0.690256,-3.576697,-4.351352,15.630529,2.093289,-4.021057,-10.114693,-3.824847,-13.503143
2290137256892956843!,talented-antique-butterfly,0.710000,-1.121926,-0.968499,-0.246008,-0.486039,0.735484,-0.677542,-3.133213,-0.563466,-3.129182,-0.570784,-3.828744,-4.156168,19.002446,1.045596,-1.305039,-12.301915,-1.113584,-16.606173
2290137256892956843!,talented-antique-butterfly,0.720000,-1.153637,-0.973795,-0.277877,-0.491048,0.696025,-0.718017,-3.207743,-0.494533,-3.243399,-0.429848,-4.060554,-3.936184,22.262363,-0.142992,1.504664,-14.372742,1.666798,-19.801419
2290137256892956843!,talented-antique-butterfly,0.730000,-1.185974,-0.978375,-0.310806,-0.494555,0.654364,-0.756180,-3.258326,-0.419828,-3.341081,-0.270135,-4.269299,-3.694458,25.296016,-1.441790,4.315989,-16.250904,4.423306,-22.992794
2290137256892956843!,talented-antique-butterfly,0.740000,-1.218687,-0.982192,-0.344620,-0.496386,0.610739,-0.791832,-3.282805,-0.342084,-3.420159,-0.094956,-4.452930,-3.434538,27.994392,-2.812668,7.030139,-17.865521,7.057364,-26.080036
2290137256892956843!,talented-antique-butterfly,0.750000,-1.251507,-0.985234,-0.379127,-0.496404,0.565409,-0.824811,-3.279976,-0.263990,-3.479429,0.091958,-4.610210,-3.160307,30.254111,-4.212978,9.545114,-19.150707,9.467971,-28.961960
2290137256892956843!,talented-antique-butterfly,0.760000,-1.284159,-0.987509,-0.414127,-0.494514,0.518641,-0.854992,-3.249635,-0.188045,-3.518622,0.286659,-4.740777,-2.875771,31.984304,-5.597312,11.761575,-20.050259,11.557669,-31.541843
2290137256892956843!,talented-antique-butterfly,0.770000,-1.316368,-0.989053,-0.449419,-0.490656,0.470701,-0.882293,-3.192562,-0.116387,-3.538402,0.485193,-4.845130,-2.584863,33.111309,-6.920044,13.588622,-20.520600,13.238229,-33.732315
2290137256892956843!,talented-antique-butterfly,0.780000,-1.347874,-0.989920,-0.484818,-0.484813,0.421846,-0.906668,-3.110455,-0.050655,-3.540304,0.683811,-4.924547,-2.291245,33.582597,-8.138023,14.949475,-20.533134,14.436203,-35.459898
2290137256892956843!,talented-antique-butterfly,0.790000,-1.378437,-0.990177,-0.520154,-0.477001,0.372317,-0.928106,-3.005808,0.008110,-3.526609,0.879145,-4.980955,-1.998148,33.369687,-9.213222,15.786595,-20.075890,15.097866,-36.668924
2290137256892956843!,talented-antique-butterfly,0.800000,-1.407844,-0.989901,-0.555286,-0.467269,0.322334,-0.946626,-2.881745,0.059509,-3.500181,1.068350,-5.016762,-1.708247,32.469839,-10.115087,16.065760,-19.154312,15.193106,-37.324536
2290137256892956843!,talented-antique-butterfly,0.810000,-1.435918,-0.989169,-0.590103,-0.455692,0.272090,-0.962272,-2.741830,0.103786,-3.464269,1.249197,-5.034660,-1.423590,30.906379,-10.822380,15.778700,-17.791141,14.717851,-37.414520
2290137256892956843!,talented-antique-butterfly,0.820000,-1.462516,-0.988053,-0.624528,-0.442365,0.221752,-0.975103,-2.589854,0.141767,-3.422298,1.420112,-5.037417,-1.145580,28.727587,-11.324341,14.944009,-16.025362,13.694797,-36.949780
2290137256892956843!,talented-antique-butterfly,0.830000,-1.487536,-0.986618,-0.658519,-0.427395,0.171459,-0.985191,-2.429634,0.174767,-3.377663,1.580168,-5.027687,-0.874999,26.004180,-11.621036,13.606224,-13.910275,12.172318,-35.963348
2290137256892956843!,talented-antique-butterfly,0.840000,-1.510916,-0.984914,-0.692070,-0.410899,0.121323,-0.992613,-2.264814,0.204467,-3.333541,1.729030,-5.007835,-0.612086,22.825544,-11.722874,11.833172,-11.510816,10.221698,-34.507919
2290137256892956843!,talented-antique-butterfly,0.850000,-1.532626,-0.982973,-0.725207,-0.392995,0.071435,-0.997445,-2.098705,0.232762,-3.292731,1.866854,-4.979805,-0.356645,19.294990,-11.649322,9.711850,-8.900338,7.932951,-32.652057
2290137256892956843!,talented-antique-butterfly,0.860000,-1.552674,-0.980813,-0.757983,-0.373798,0.021870,-0.999761,-1.934156,0.261624,-3.257541,1.994170,-4.945023,-0.108173,15.524409,-11.426945,7.343307,-6.157128,5.409707,-30.475320
2290137256892956843!,talented-antique-butterfly,0.870000,-1.571093,-0.978431,-0.790476,-0.353422,-0.027312,-0.999627,-1.773473,0.292948,-3.229708,2.111740,-4.904352,0.133998,11.628800,-11.086966,4.837047,-3.360963,2.763703,-28.062695
2290137256892956843!,talented-antique-butterfly,0.880000,-1.587940,-0.975810,-0.822780,-0.331971,-0.076055,-0.997104,-1.618383,0.328436,-3.210369,2.220406,-4.858094,0.370554,7.721151,-10.662573,2.305546,-0.590022,0.109435,-25.498822
2290137256892956843!,talented-antique-butterfly,0.890000,-1.603307,-0.972828,-0.854977,-0.309501,-0.124317,-0.992243,-1.469978,0.369262,-3.200075,2.321065,-4.806241,0.602169,3.908845,-10.186365,-0.141576,2.081354,-2.441575,-22.864131
2290137256892956843!,talented-antique-butterfly,0.900000,-1.617268,-0.969405,-0.887154,-0.286079,-0.172042,-0.985090,-1.328874,0.416368,-3.198831,2.414364,-4.748242,0.829262,0.286190,-9.687328,-2.402175,4.586929,-4.785114,-20.225628
2290137256892956843!,talented-antique-butterfly,0.910000,-1.629896,-0.965426,-0.919376,-0.261750,-0.219167,-0.975687,-1.195251,0.470186,-3.206185,2.500679,-4.683274,1.051993,-3.065785,-9.188745,-4.384772,6.868375,-6.827254,-17.635107
2290137256892956843!,talented-antique-butterfly,0.920000,-1.641251,-0.960761,-0.951684,-0.236540,-0.265617,-0.964079,-1.068972,0.530632,-3.221337,2.580007,-4.610315,1.270205,-6.081018,-8.706430,-6.010966,8.876004,-8.486576,-15.126047
2290137256892956843!,talented-antique-butterfly,0.930000,-1.651389,-0.955371,-0.984147,-0.210531,-0.311299,-0.950312,-0.949796,0.597310,-3.243204,2.651788,-4.527980,1.483257,-8.704957,-8.248608,-7.211729,10.565830,-9.690113,-12.713868
2290137256892956843!,talented-antique-butterfly,0.940000,-1.660370,-0.949219,-1.016826,-0.183810,-0.356109,-0.934444,-0.837453,0.669265,-3.270532,2.714958,-4.434872,1.690092,-10.893381,-7.815807,-7.929046,11.899069,-10.375109,-10.398031
2290137256892956843!,talented-antique-butterfly,0.950000,-1.668256,-0.942276,-1.049773,-0.156478,-0.399929,-0.916546,-0.731757,0.744974,-3.301976,2.767933,-4.329708,1.889243,-12.611482,-7.401412,-8.116071,12.841842,-10.489297,-8.164033
2290137256892956843!,talented-antique-butterfly,0.960000,-1.675110,-0.934526,-1.083023,-0.128652,-0.442634,-0.896702,-0.632717,0.822363,-3.336182,2.808635,-4.211432,2.078864,-13.833239,-6.992766,-7.737753,13.365377,-9.991830,-5.986523
2290137256892956843!,talented-antique-butterfly,0.970000,-1.681000,-0.925977,-1.116604,-0.100473,-0.484087,-0.875020,-0.540600,0.898824,-3.371849,2.834546,-4.079322,2.256804,-14.541480,-6.572765,-6.772357,13.447048,-8.855286,-3.833352
2290137256892956843!,talented-antique-butterfly,0.980000,-1.685998,-0.916660,-1.150527,-0.072106,-0.524150,-0.851626,-0.455969,0.971270,-3.407783,2.842804,-3.933092,2.420696,-14.728875,-6.121913,-5.214073,13.072416,-7.068954,-1.670433
2290137256892956843!,talented-antique-butterfly,0.990000,-1.690184,-0.906638,-1.184794,-0.043748,-0.562680,-0.826675,-0.379661,1.036209,-3.442924,2.830344,-3.772968,2.568090,-14.399901,-5.620780,-3.076658,12.238251,-4.643335,0.532806
2290137256892956843!,talented-antique-butterfly,1.000000,-1.693648,-0.896011,-1.219396,-0.015622,-0.599544,-0.800341,-0.312735,1.089870,-3.476358,2.794068,-3.599743,2.696606,-13.573531,-5.052737,-0.397737,10.956277,-1.615420,2.797614
2290137256892956843!,talented-antique-butterfly,1.010000,-1.696492,-0.884914,-1.254315,0.012014,-0.634617,-0.772827,-0.256355,1.128373,-3.507311,2.731064,-3.414800,2.804110,-12.286211,-4.406785,2.756939,9.257118,1.946054,5.130243
2290137256892956843!,talented-antique-butterfly,1.020000,-1.698830,-0.873523,-1.289528,0.038876,-0.667790,-0.744350,-0.211634,1.147930,-3.535101,2.638836,-3.220094,2.888893,-10.594926,-3.679948,6.289765,7.194018,5.936029,7.517561
2290137256892956843!,talented-antique-butterfly,1.030000,-1.700784,-0.862051,-1.325002,0.064657,-0.698976,-0.715145,-0.179459,1.145118,-3.559085,2.515564,-3.018103,2.949865,-8.578309,-2.879394,10.070436,4.844653,10.211721,9.923478
2290137256892956843!,talented-antique-butterfly,1.040000,-1.702488,-0.850741,-1.360699,0.089036,-0.728115,-0.685455,-0.160320,1.117159,-3.578612,2.360361,-2.811737,2.986725,-6.335236,-2.023705,13.938830,2.310257,14.595463,12.287367
2290137256892956843!,talented-antique-butterfly,1.050000,-1.704074,-0.839860,-1.396574,0.111688,-0.755177,-0.655521,-0.154124,1.062182,-3.592933,2.173460,-2.604175,3.000075,-3.982690,-1.141955,17.710206,-0.287122,18.880534,14.527632
2290137256892956843!,talented-antique-butterfly,1.060000,-1.705673,-0.829689,-1.432571,0.132296,-0.780165,-0.625574,-0.160070,0.979453,-3.601138,1.956353,-2.398699,2.991464,-1.650109,-0.271486,21.185261,-2.811095,22.842557,16.548009
2290137256892956843!,talented-antique-butterfly,1.070000,-1.707405,-0.820512,-1.468627,0.150563,-0.803115,-0.595824,-0.176595,0.869542,-3.602109,1.711843,-2.198497,2.963366,0.528628,0.545827,24.163652,-5.120234,26.254994,18.247077
2290137256892956843!,talented-antique-butterfly,1.080000,-1.709370,-0.812600,-1.504666,0.166224,-0.824092,-0.566456,-0.201409,0.734382,-3.594508,1.443992,-2.006486,2.919078,2.424796,1.268371,26.459622,-7.079246,28.907157,19.529820
