ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
2004642061510223807!,talented-zippy-butterfly,0.550000,0.016214,-1.058394,0.131093,-0.065015,0.508660,0.860967,-0.146349,-0.083803,-1.399945,0.061169,2.784191,-1.644903,-42.575605,6.060094,0.467491,-57.860814
2004642061510223807!,talented-zippy-butterfly,0.560000,0.015392,-1.059153,0.118151,-0.064446,0.536845,0.843681,-0.052618,-0.039392,-1.251310,0.084440,2.809987,-1.788029,-48.718722,5.603864,1.726719,-61.669750
2004642061510223807!,talented-zippy-butterfly,0.570000,0.015458,-1.059606,0.106757,-0.063782,0.565272,0.824905,0.034156,-0.018012,-1.094847,0.085497,2.831401,-1.940238,-54.994472,5.043965,3.063233,-65.294378
2004642061510223807!,talented-zippy-butterfly,0.580000,0.016281,-1.059918,0.096850,-0.063169,0.593815,0.804602,0.111867,-0.020976,-0.932896,0.063474,2.847548,-2.101557,-61.250116,4.382266,4.441295,-68.628045
2004642061510223807!,talented-zippy-butterfly,0.590000,0.017787,-1.060353,0.088502,-0.062856,0.622439,0.782669,0.178319,-0.049813,-0.768447,0.017306,2.857015,-2.272120,-67.240463,3.601380,5.805760,-71.455288
2004642061510223807!,talented-zippy-butterfly,0.600000,0.019868,-1.061182,0.081747,-0.063099,0.651085,0.759004,0.231294,-0.105249,-0.605007,-0.053400,2.858194,-2.451801,-72.705823,2.692010,7.095509,-73.570411
2004642061510223807!,talented-zippy-butterfly,0.610000,0.022389,-1.062678,0.076569,-0.064147,0.679673,0.733515,0.268661,-0.187074,-0.446451,-0.148273,2.849308,-2.640163,-77.385600,1.653828,8.246931,-74.788579
2004642061510223807!,talented-zippy-butterfly,0.620000,0.025190,-1.065104,0.072909,-0.066243,0.708099,0.706113,0.288501,-0.294102,-0.296858,-0.266138,2.828468,-2.836424,-81.030510,0.494981,9.197434,-74.952643
2004642061510223807!,talented-zippy-butterfly,0.630000,0.028092,-1.068703,0.070664,-0.069609,0.736238,0.676723,0.289226,-0.424170,-0.160336,-0.405013,2.793730,-3.039428,-83.415853,-0.768546,9.889288,-73.940291
2004642061510223807!,talented-zippy-butterfly,0.640000,0.030899,-1.073694,0.069689,-0.074447,0.763944,0.645282,0.269692,-0.574202,-0.040836,-0.562148,2.743179,-3.247627,-84.354158,-2.113864,10.273339,-71.670124
2004642061510223807!,talented-zippy-butterfly,0.650000,0.033408,-1.080261,0.069799,-0.080923,0.791053,0.611747,0.229293,-0.740331,0.058028,-0.734095,2.675021,-3.459083,-83.705752,-3.512433,10.312164,-68.105720
2004642061510223807!,talented-zippy-butterfly,0.660000,0.035411,-1.088544,0.070775,-0.089169,0.817383,0.576095,0.168029,-0.918066,0.133147,-0.916831,2.587680,-3.671488,-81.386193,-4.931562,9.982332,-63.257186
2004642061510223807!,talented-zippy-butterfly,0.670000,0.036701,-1.098638,0.072369,-0.099274,0.842736,0.538327,0.086542,-1.102490,0.182059,-1.105899,2.479893,-3.882204,-77.370267,-6.335887,9.275621,-57.180644
2004642061510223807!,talented-zippy-butterfly,0.680000,0.037082,-1.110587,0.074314,-0.111280,0.866905,0.498473,-0.013868,-1.288488,0.203055,-1.296570,2.350802,-4.088329,-71.691988,-7.689011,8.199076,-49.974855
2004642061510223807!,talented-zippy-butterfly,0.690000,0.036371,-1.124385,0.076327,-0.125184,0.889676,0.456592,-0.131259,-1.470970,0.195258,-1.484026,2.200025,-4.286781,-64.440201,-8.955630,6.773911,-41.773917
2004642061510223807!,talented-zippy-butterfly,0.700000,0.034411,-1.139978,0.078122,-0.140934,0.910834,0.412773,-0.263095,-1.645097,0.158659,-1.663551,2.027709,-4.474387,-55.751127,-10.103525,5.033504,-32.738297
2004642061510223807!,talented-zippy-butterfly,0.710000,0.031071,-1.157268,0.079419,-0.158438,0.930168,0.367135,-0.406325,-1.806472,0.094090,-1.830694,1.834555,-4.647997,-45.800097,-11.104681,3.020947,-23.047441
2004642061510223807!,talented-zippy-butterfly,0.720000,0.026258,-1.176126,0.079952,-0.177569,0.947477,0.319824,-0.557467,-1.951313,0.003172,-1.981459,1.621801,-4.804586,-34.787643,-11.938020,0.785489,-12.884722
2004642061510223807!,talented-zippy-butterfly,0.730000,0.019919,-1.196426,0.079486,-0.198201,0.962581,0.270993,-0.712643,-2.076703,-0.111827,-2.112556,1.391119,-4.941328,-22.908142,-12.597500,-1.624188,-2.397646
2004642061510223807!,talented-zippy-butterfly,0.740000,0.012039,-1.217851,0.077751,-0.220013,0.975292,0.220918,-0.868479,-2.179687,-0.247631,-2.220572,1.145211,-5.055783,-10.517345,-13.034549,-4.130085,8.051335
2004642061510223807!,talented-zippy-butterfly,0.750000,0.002653,-1.240214,0.074571,-0.242803,0.985476,0.169813,-1.020881,-2.259025,-0.400747,-2.303739,0.886745,-5.146050,2.172463,-13.258987,-6.681918,18.329401
2004642061510223807!,talented-zippy-butterfly,0.760000,-0.008181,-1.263232,0.069780,-0.266275,0.993019,0.117951,-1.166276,-2.313722,-0.567254,-2.360565,0.618939,-5.210814,14.858632,-13.256966,-9.215252,28.180078
2004642061510223807!,talented-zippy-butterfly,0.770000,-0.020403,-1.286616,0.063256,-0.290122,0.997846,0.065607,-1.301293,-2.343439,-0.743134,-2.390298,0.345149,-5.249490,27.231758,-13.018938,-11.667299,37.345516
2004642061510223807!,talented-zippy-butterfly,0.780000,-0.033964,-1.310107,0.054925,-0.314065,0.999915,0.013034,-1.422728,-2.348624,-0.924520,-2.393086,0.068596,-5.262191,39.013680,-12.550386,-13.984025,45.618214
2004642061510223807!,talented-zippy-butterfly,0.790000,-0.048684,-1.333519,0.044766,-0.337895,0.999218,-0.039533,-1.527734,-2.331179,-1.107610,-2.370612,-0.207687,-5.249441,50.047140,-11.896153,-16.135773,52.962876
2004642061510223807!,talented-zippy-butterfly,0.800000,-0.064376,-1.356648,0.032781,-0.361379,0.995773,-0.091850,-1.614332,-2.293032,-1.288962,-2.324794,-0.480784,-5.212311,60.134036,-11.083880,-18.088400,59.272315
2004642061510223807!,talented-zippy-butterfly,0.810000,-0.080848,-1.379302,0.019004,-0.384300,0.989624,-0.143683,-1.681259,-2.236380,-1.465577,-2.258024,-0.748069,-5.152369,69.088345,-10.140149,-19.812251,64.443331
2004642061510223807!,talented-zippy-butterfly,0.820000,-0.097895,-1.401309,0.003495,-0.406462,0.980841,-0.194812,-1.727958,-2.163647,-1.634990,-2.173121,-1.007309,-5.071595,76.751634,-9.092949,-21.284348,68.395130
2004642061510223807!,talented-zippy-butterfly,0.830000,-0.115313,-1.422521,-0.013664,-0.427701,0.969513,-0.245042,-1.754575,-2.077382,-1.795328,-2.073218,-1.256727,-4.972272,83.000954,-7.971355,-22.489115,71.076155
2004642061510223807!,talented-zippy-butterfly,0.840000,-0.132903,-1.442816,-0.032375,-0.447882,0.955745,-0.294196,-1.761917,-1.980157,-1.945341,-1.961624,-1.495035,-4.856866,87.754237,-6.804516,-23.418624,72.467559
2004642061510223807!,talented-zippy-butterfly,0.850000,-0.150474,-1.462095,-0.052532,-0.466903,0.939653,-0.342128,-1.751399,-1.874458,-2.084396,-1.841686,-1.721429,-4.727904,90.973717,-5.620337,-24.072497,72.584475
2004642061510223807!,talented-zippy-butterfly,0.860000,-0.167855,-1.480286,-0.074023,-0.484698,0.921359,-0.388712,-1.724958,-1.762587,-2.212441,-1.716643,-1.935565,-4.587849,92.667017,-4.443891,-24.457409,71.474807
2004642061510223807!,talented-zippy-butterfly,0.870000,-0.184893,-1.497338,-0.096741,-0.501231,0.900986,-0.433849,-1.684933,-1.646589,-2.329938,-1.589509,-2.137495,-4.438998,92.887395,-3.296643,-24.586653,69.218634
2004642061510223807!,talented-zippy-butterfly,0.880000,-0.201463,-1.513218,-0.120584,-0.516494,0.878654,-0.477460,-1.633949,-1.528206,-2.437773,-1.462980,-2.327596,-4.283401,91.731290,-2.195646,-24.479347,65.925171
2004642061510223807!,talented-zippy-butterfly,0.890000,-0.217466,-1.527911,-0.145460,-0.530507,0.854479,-0.519486,-1.574779,-1.408832,-2.537154,-1.339355,-2.506476,-4.122793,89.333720,-1.153065,-24.159406,61.728424
2004642061510223807!,talented-zippy-butterfly,0.900000,-0.232828,-1.541414,-0.171291,-0.543310,0.828571,-0.559884,-1.510217,-1.289506,-2.629498,-1.220498,-2.674885,-3.958559,85.861778,-0.176070,-23.654305,56.781817
2004642061510223807!,talented-zippy-butterfly,0.910000,-0.247507,-1.553735,-0.198015,-0.554961,0.801031,-0.598622,-1.442952,-1.170913,-2.716314,-1.107815,-2.833609,-3.791723,81.506663,0.732937,-22.993660,51.252189
2004642061510223807!,talented-zippy-butterfly,0.920000,-0.261483,-1.564887,-0.225583,-0.565532,0.771953,-0.635679,-1.375472,-1.053411,-2.799101,-1.002270,-2.983390,-3.622957,76.474858,1.575766,-22.207708,45.313669
2004642061510223807!,talented-zippy-butterfly,0.930000,-0.274763,-1.574886,-0.253964,-0.575102,0.741424,-0.671037,-1.309970,-0.937068,-2.879250,-0.904422,-3.124844,-3.452617,70.979186,2.357644,-21.325735,39.141977
2004642061510223807!,talented-zippy-butterfly,0.940000,-0.287373,-1.583749,-0.283138,-0.583758,0.709524,-0.704681,-1.248294,-0.821719,-2.957958,-0.814478,-3.258396,-3.280790,65.230462,3.086230,-20.374583,32.909641
2004642061510223807!,talented-zippy-butterfly,0.950000,-0.299357,-1.591494,-0.313098,-0.591589,0.676333,-0.736596,-1.191906,-0.707025,-3.036163,-0.732370,-3.384233,-3.107359,59.430391,3.770543,-19.377290,26.782523
2004642061510223807!,talented-zippy-butterfly,0.960000,-0.310772,-1.598135,-0.343844,-0.598682,0.641928,-0.766765,-1.141877,-0.592554,-3.114496,-0.657830,-3.502274,-2.932073,53.766149,4.419870,-18.351974,20.917844
2004642061510223807!,talented-zippy-butterfly,0.970000,-0.321684,-1.603682,-0.375384,-0.605125,0.606392,-0.795166,-1.098893,-0.477852,-3.193247,-0.590481,-3.612158,-2.754622,48.406858,5.042743,-17.311006,15.463696
2004642061510223807!,talented-zippy-butterfly,0.980000,-0.332205,-1.608114,-0.407724,-0.610970,0.569802,-0.821782,-1.063124,-0.362551,-3.272391,-0.529871,-3.713391,-2.574771,43.493973,5.645587,-16.260187,10.552534
2004642061510223807!,talented-zippy-butterfly,0.990000,-0.342426,-1.611410,-0.440865,-0.616267,0.532250,-0.846587,-1.034481,-0.246424,-3.351562,-0.475630,-3.805217,-2.392340,39.149495,6.232460,-15.199107,6.310101
2004642061510223807!,talented-zippy-butterfly,1.000000,-0.352442,-1.613531,-0.474800,-0.621045,0.493828,-0.869560,-1.012565,-0.129464,-3.430089,-0.427509,-3.886715,-2.207288,35.472419,6.804358,-14.121144,2.852943
2004642061510223807!,talented-zippy-butterfly,1.010000,-0.362337,-1.614433,-0.509511,-0.625322,0.454640,-0.890675,-0.996758,-0.011951,-3.507026,-0.385464,-3.956807,-2.019730,32.543088,7.359043,-13.014382,0.292058
2004642061510223807!,talented-zippy-butterfly,1.020000,-0.372151,-1.614118,-0.544973,-0.629165,0.414810,-0.909908,-0.986458,0.105540,-3.581088,-0.349722,-4.014059,-1.829932,30.439633,7.892039,-11.863017,-1.253367
2004642061510223807!,talented-zippy-butterfly,1.030000,-0.381919,-1.612599,-0.581150,-0.632646,0.374474,-0.927238,-0.980885,0.222033,-3.650731,-0.320766,-4.056929,-1.638428,29.225053,8.395948,-10.647658,-1.669166
2004642061510223807!,talented-zippy-butterfly,1.040000,-0.391673,-1.609896,-0.617987,-0.635842,0.333784,-0.942650,-0.979114,0.336113,-3.714191,-0.299360,-4.083832,-1.446050,28.946753,8.860846,-9.346858,-0.849911
2004642061510223807!,talented-zippy-butterfly,1.050000,-0.401441,-1.606049,-0.655415,-0.638838,0.292909,-0.956140,-0.980102,0.445913,-3.769543,-0.286550,-4.093225,-1.253941,29.634527,9.274936,-7.939023,1.294577
2004642061510223807!,talented-zippy-butterfly,1.060000,-0.411238,-1.601116,-0.693343,-0.641733,0.252031,-0.967719,-0.982705,0.549120,-3.814762,-0.283644,-4.083691,-1.063550,31.297060,9.625455,-6.404725,4.829938
2004642061510223807!,talented-zippy-butterfly,1.070000,-0.421070,-1.595181,-0.731662,-0.644637,0.211345,-0.977412,-0.985702,0.643030,-3.847802,-0.292165,-4.054042,-0.876603,33.917259,9.899810,-4.729409,9.785647
2004642061510223807!,talented-zippy-butterfly,1.080000,-0.430934,-1.588354,-0.770239,-0.647678,0.171057,-0.985261,-0.987814,0.724641,-3.866680,-0.313776,-4.003421,-0.695057,37.447057,10.086886,-2.906374,16.141999
2004642061510223807!,talented-zippy-butterfly,1.090000,-0.440811,-1.580778,-0.808925,-0.650997,0.131379,-0.991332,-0.987719,0.790790,-3.869569,-0.350178,-3.931403,-0.521020,41.802505,10.178435,-0.939820,23.817199
2004642061510223807!,talented-zippy-butterfly,1.100000,-0.450672,-1.572625,-0.847553,-0.654755,0.092526,-0.995710,-0.984083,0.838335,-3.854891,-0.402985,-3.838087,-0.356653,46.860187,10.170372,1.152421,32.656520
2004642061510223807!,talented-zippy-butterfly,1.110000,-0.460474,-1.564100,-0.885941,-0.659126,0.054710,-0.998502,-0.975584,0.864369,-3.821402,-0.473574,-3.724162,-0.204053,52.455770,10.063808,3.336965,42.425645
2004642061510223807!,talented-zippy-butterfly,1.120000,-0.470160,-1.555437,-0.923896,-0.664300,0.018132,-0.999836,-0.960949,0.866461,-3.768257,-0.562924,-3.590948,-0.065122,58.385204,9.865594,5.564342,52.810039
2004642061510223807!,talented-zippy-butterfly,1.130000,-0.479661,-1.546887,-0.961216,-0.670472,-0.017020,-0.999855,-0.939005,0.842895,-3.695094,-0.671465,-3.440422,0.058565,64.411862,9.588266,7.769715,63.423988
2004642061510223807!,talented-zippy-butterfly,1.140000,-0.488899,-1.538719,-0.997701,-0.677836,-0.050583,-0.998720,-0.908725,0.792869,-3.602049,-0.798951,-3.275164,0.165880,70.275762,9.249209,9.876099,73.827426
2004642061510223807!,talented-zippy-butterfly,1.150000,-0.497783,-1.531202,-1.033152,-0.686583,-0.082420,-0.996598,-0.869277,0.716653,-3.489767,-0.944368,-3.098275,0.256233,75.706800,8.869166,11.799365,83.551249
2004642061510223807!,talented-zippy-butterfly,1.160000,-0.506217,-1.524598,-1.067378,-0.696891,-0.112429,-0.993660,-0.820083,0.615666,-3.359374,-1.105898,-2.913257,0.329624,80.440336,8.470221,13.454754,92.128645
2004642061510223807!,talented-zippy-butterfly,1.170000,-0.514100,-1.519151,-1.100201,-0.708914,-0.140540,-0.990075,-0.760860,0.492453,-3.212434,-1.280942,-2.723863,0.386650,84.233647,8.073584,14.764169,99.128991
2004642061510223807!,talented-zippy-butterfly,1.180000,-0.521326,-1.515078,-1.131459,-0.722779,-0.166725,-0.986003,-0.691666,0.350581,-3.050885,-1.466206,-2.533932,0.428466,86.881494,7.697501,15.663254,104.190196
2004642061510223807!,talented-zippy-butterfly,1.190000,-0.527796,-1.512556,-1.161012,-0.738581,-0.190989,-0.981592,-0.612919,0.194440,-2.876958,-1.657852,-2.347219,0.456699,88.229117,7.355629,16.107284,107.045420
